uid,iid,val,tag
1565,519,4,974739124
1565,521,1,974738550
1565,669,5,974739631
1565,753,3,974738550
1565,1073,1,974738550
1565,1472,5,974739502
1565,1539,5,974739563
1565,1696,1,974738550
1565,1712,4,974738670
1565,1905,5,974738747
1565,1942,4,974739350
1565,2336,1,974738550
1581,27,5,974736523
1581,92,5,974736653
1581,104,3,974737046
1581,151,2,974736749
1581,166,3,974736749
1581,213,4,974736784
1581,231,2,974737142
1581,352,4,974737086
1581,368,3,974737046
1581,434,3,974736513
1581,557,5,974736355
1581,651,1,974737046
1581,699,4,974736355
1581,788,5,974737046
1581,790,4,974737142
1581,862,5,974737046
1581,866,4,974737142
1581,876,5,974737142
1581,927,3,974737086
1581,1085,3,974736784
1581,1174,4,974736170
1581,2325,3,974736749
1595,23,4,974733127
1595,38,5,974735407
1595,44,4,974733071
1595,64,4,974733111
1595,218,4,974735438
1595,273,3,974735083
1595,305,3,974735424
1595,327,5,974745186
1595,352,1,974734913
1595,454,5,974735037
1595,508,5,974735006
1595,512,2,974734913
1595,790,5,974734937
1595,866,1,974734937
1595,891,5,974735424
1595,923,5,974735268
1595,937,2,974735185
1595,1056,2,974733111
1595,1096,4,974733091
1595,1223,3,974734652
1595,1314,3,974735214
1595,2155,2,974735083
1595,3083,5,974734988
1603,23,5,974731105
1603,48,4,974730810
1603,51,5,974731095
1603,64,4,974730792
1603,67,5,974731095
1603,113,3,974730776
1603,122,5,974731249
1603,173,5,974730982
1603,256,4,974731181
1603,258,4,974731132
1603,280,4,974731167
1603,324,4,974731224
1603,376,4,974731167
1603,435,4,974731167
1603,500,4,974731208
1603,506,4,974731167
1603,509,5,974731167
1603,529,5,974731224
1603,542,4,974731237
1603,545,2,974730967
1603,949,3,974731002
1603,1244,4,974731002
1603,1297,4,974730776
1603,2483,5,974730792
1611,70,5,974729888
1611,92,5,974730040
1611,97,4,974730040
1611,112,2,974729699
1611,113,2,974730092
1611,123,5,974729946
1611,168,3,974729699
1611,189,3,974730040
1611,194,5,974729917
1611,203,3,974729888
1611,208,4,974729947
1611,215,5,974729947
1611,349,4,974730040
1611,394,4,974729947
1611,406,3,974730040
1611,537,3,974729699
1611,610,4,974729888
1611,1578,4,974729917
1611,1608,4,974729917
1611,1822,5,974729888
1611,1830,3,974729947
1611,1834,3,974729699
1611,2502,1,974729716
1614,173,4,974729179
1614,182,3,974729037
1614,321,5,974729037
1614,517,3,974729219
1614,545,2,974729130
1614,831,5,974729130
1614,1067,2,974729037
1614,1105,4,974729179
1614,1156,2,974729037
1614,1187,2,974729130
1614,1244,3,974729219
1614,1405,2,974729037
1614,1485,4,974729130
1614,1745,2,974729037
1614,2048,2,974729179
1614,2323,4,974729219
1614,2442,3,974729219
1614,2469,3,974729037
1614,2578,3,974729219
1614,2684,3,974729219
1614,3166,3,974729037
1620,0,2,974726414
1620,68,4,974726636
1620,86,4,974726439
1620,133,3,974726382
1620,267,4,974726699
1620,280,3,974726439
1620,293,3,974726912
1620,340,4,974726728
1620,437,4,974726465
1620,516,3,974726636
1620,519,3,974726683
1620,522,2,974726912
1620,526,3,974727001
1620,532,3,974726846
1620,533,3,974726968
1620,541,3,974726861
1620,837,3,974726924
1620,872,4,974726882
1620,1185,3,974726382
1620,1712,3,974726813
1620,1844,3,974726792
1620,2436,2,974726382
1621,23,5,974726106
1621,41,4,974725897
1621,48,3,974726107
1621,64,4,974725869
1621,122,3,974726303
1621,124,5,974726107
1621,160,3,974726351
1621,171,4,974726207
1621,321,4,974725839
1621,326,5,974726250
1621,350,3,974726530
1621,416,2,974726275
1621,480,3,974725984
1621,524,3,974725957
1621,611,5,974726157
1621,629,4,974725839
1621,633,3,974726157
1621,1075,4,974726398
1621,1088,3,974726351
1621,1106,4,974726207
1621,1228,5,974726227
1621,1315,2,974726398
1621,1347,4,974726275
1621,1466,5,974726157
1621,1528,3,974726178
1621,2130,4,974726475
1651,14,4,974711549
1651,15,5,974711507
1651,27,4,974711346
1651,84,5,974711443
1651,92,5,974711443
1651,97,3,974711443
1651,104,3,974711443
1651,113,3,974711507
1651,124,3,974711346
1651,130,2,974711299
1651,330,3,974711299
1651,331,3,974711549
1651,379,3,974711549
1651,406,3,974711576
1651,416,4,974711658
1651,463,4,974711549
1651,480,2,974711635
1651,499,1,974711466
1651,509,3,974711507
1651,603,2,974711603
1651,835,2,974711346
1651,909,3,974711685
1651,1181,5,974711549
1651,1216,2,974711635
1651,1333,4,974711685
1651,1335,5,974711726
1651,1459,5,974711635
1652,4,3,974712042
1652,27,4,974711297
1652,84,5,974711699
1652,104,5,974711892
1652,125,3,974711297
1652,184,5,974711940
1652,231,4,974711994
1652,349,4,974711247
1652,352,2,974711940
1652,372,5,974711994
1652,515,4,974712042
1652,517,4,975572713
1652,524,5,974711639
1652,531,5,974711473
1652,788,3,974711892
1652,790,4,974711994
1652,794,2,974711177
1652,831,5,975572649
1652,869,4,974712042
1652,873,4,974711940
1652,1120,4,974711177
1652,1244,2,974711765
1652,1768,3,974711247
1652,2048,5,975572685
1652,2322,4,974711892
1655,27,5,974711021
1655,68,5,974711776
1655,113,3,974711142
1655,155,3,974711021
1655,217,4,974711091
1655,218,2,974712117
1655,237,4,974712138
1655,327,3,974711696
1655,387,4,974711776
1655,406,5,974711935
1655,435,2,974711696
1655,519,5,974711737
1655,533,4,974712221
1655,541,5,974711874
1655,657,2,974711021
1655,669,2,974711142
1655,697,2,974711536
1655,860,3,974711874
1655,923,3,974711978
1655,1523,3,974711696
1655,1712,5,974712221
1655,1844,4,974711644
1655,1933,2,974711536
1655,2206,3,974712242
1655,2482,4,974712421
1661,23,5,974711067
1661,38,5,974711273
1661,84,4,974710666
1661,97,4,974710699
1661,104,5,974710666
1661,128,5,974710774
1661,134,5,974711183
1661,189,4,974710724
1661,244,5,974711209
1661,272,5,974711128
1661,283,4,974710699
1661,331,4,974710699
1661,369,4,974710557
1661,464,2,974711183
1661,728,2,974710699
1661,799,3,974710525
1661,895,3,974710594
1661,916,2,974710525
1661,949,4,974710980
1661,1232,4,974710666
1661,1240,4,974710525
1661,1484,2,974710980
1661,1613,3,974710666
1661,2285,1,974710594
1661,3240,2,974711273
1663,4,3,974710684
1663,20,4,974710717
1663,27,5,974710147
1663,40,5,974710684
1663,50,2,974710616
1663,64,1,974710183
1663,92,4,974710123
1663,104,5,974710397
1663,116,2,974710787
1663,134,2,974710648
1663,138,4,974710824
1663,164,3,974710855
1663,243,5,974710684
1663,290,3,974710745
1663,315,4,974710717
1663,398,3,974710616
1663,419,5,974710452
1663,511,1,974710123
1663,537,5,974710787
1663,2180,2,974710183
1673,20,4,974709630
1673,26,5,974709173
1673,33,4,974709672
1673,40,4,974709494
1673,88,4,974709705
1673,104,5,974709494
1673,116,2,974709599
1673,134,5,974709494
1673,221,4,974709672
1673,269,3,974709705
1673,346,4,974709566
1673,357,3,974709599
1673,381,4,974709535
1673,382,3,974709599
1673,392,4,974709216
1673,502,4,974709630
1673,552,2,974709630
1673,687,3,974709216
1673,799,5,974709065
1673,915,3,974709173
1673,1289,4,974709672
1673,2368,3,974709494
1681,0,4,974708149
1681,5,3,974708061
1681,7,3,974708929
1681,43,5,974708733
1681,44,4,974708534
1681,96,4,974709128
1681,124,4,974708733
1681,127,5,974708534
1681,170,5,974710316
1681,213,4,974708733
1681,328,5,974957991
1681,383,4,974708061
1681,434,5,974708534
1681,600,5,974709332
1681,611,5,974709128
1681,662,5,974709128
1681,669,5,974708534
1681,766,5,974708929
1681,994,5,974709128
1681,998,5,974709128
1681,1115,4,974709332
1681,1158,5,974709332
1681,1540,5,974709332
1681,1801,4,974710316
1681,1923,2,974708061
1681,2480,5,974708061
1681,3166,4,974708149
1702,5,5,974706926
1702,41,4,974706926
1702,44,5,974707215
1702,48,4,974707215
1702,62,4,974707424
1702,92,5,974707215
1702,97,5,974707316
1702,113,2,974707366
1702,127,5,974707215
1702,132,5,974707316
1702,155,5,974707316
1702,189,3,974707424
1702,209,3,974707215
1702,420,3,974706983
1702,432,3,974707424
1702,462,3,974706983
1702,512,4,974707424
1702,528,4,974707366
1702,538,4,974707316
1702,619,4,974707316
1702,669,4,974707215
1702,783,3,974707366
1702,896,5,974707316
1702,1014,5,974707366
1702,1710,5,974706926
1702,1807,4,974706926
1707,4,3,974706075
1707,64,4,974705717
1707,104,5,974705978
1707,128,5,974705795
1707,131,3,974705717
1707,184,5,974706011
1707,202,4,974705759
1707,231,3,974706041
1707,246,5,974706243
1707,273,4,974706154
1707,277,4,974705978
1707,352,5,974706011
1707,508,3,974706116
1707,512,3,974706011
1707,559,5,974706243
1707,651,3,974705978
1707,715,3,974705759
1707,743,4,974706243
1707,788,3,974705978
1707,869,4,974706075
1707,1069,4,974705795
1707,1933,3,974706011
1712,163,5,974705435
1712,168,5,974705435
1712,267,3,974705665
1712,340,4,974705723
1712,349,3,974705665
1712,383,3,974705435
1712,406,4,974705665
1712,480,3,974705665
1712,519,3,974705665
1712,544,5,974705723
1712,642,4,974705435
1712,860,4,974705811
1712,983,3,974705435
1712,993,5,974705665
1712,1323,5,974705756
1712,1712,4,974705665
1712,3289,2,974705435
1712,3398,2,974705435
1718,4,5,974704758
1718,69,1,974704833
1718,104,4,974704605
1718,184,1,974704648
1718,231,3,974704717
1718,277,5,974704605
1718,316,1,974704446
1718,352,5,974704648
1718,363,3,974704833
1718,368,1,974704605
1718,389,2,974704446
1718,420,3,974704446
1718,508,2,974704794
1718,515,2,974704758
1718,516,3,974704717
1718,651,3,974704605
1718,788,4,974704605
1718,790,1,974704717
1718,866,3,974704717
1718,876,3,974704717
1718,908,2,974704758
1718,932,2,974704833
1718,936,3,974704794
1718,1054,2,974704446
1718,1211,4,974704446
1718,1933,4,974704648
1729,14,2,974704588
1729,22,4,974704223
1729,48,5,974704108
1729,84,4,974704400
1729,97,4,974704400
1729,104,5,974704400
1729,113,4,974704400
1729,178,4,974704753
1729,331,3,974704588
1729,429,4,974704753
1729,463,4,974704588
1729,499,3,974704443
1729,509,2,974704479
1729,524,4,974704518
1729,669,3,974704150
1729,731,3,974704190
1729,1131,4,974704661
1729,1335,4,974704798
1729,1594,4,974704108
1729,1736,3,974704849
1729,1807,3,974704849
1729,1808,3,974704892
1729,1809,3,974704849
1729,2056,2,974704849
1750,14,5,974702308
1750,27,5,974702031
1750,35,4,974701960
1750,92,5,974702308
1750,97,5,974702308
1750,104,5,974702308
1750,113,5,974702457
1750,173,4,974702213
1750,189,5,974702515
1750,283,5,974702397
1750,349,4,974702515
1750,392,4,974701904
1750,420,4,974701766
1750,509,1,974702457
1750,517,5,974702213
1750,545,5,974702213
1750,619,4,974701766
1750,1015,5,974702551
1750,1088,5,974701904
1750,1232,4,974702308
1750,3005,4,974702706
1762,13,4,974701964
1762,15,4,974701964
1762,19,3,974702209
1762,22,5,974701178
1762,50,4,974701789
1762,97,4,974701504
1762,113,3,974701504
1762,116,4,974701789
1762,127,5,974701213
1762,164,5,974702064
1762,171,3,974701303
1762,177,4,974701745
1762,182,3,974701303
1762,184,3,974701745
1762,189,5,974701504
1762,203,4,974702152
1762,273,4,974701789
1762,517,4,974702209
1762,563,4,974702209
1762,635,3,974701178
1762,642,3,974701964
1762,755,4,974702152
1762,919,3,974701303
1762,937,4,974701123
1762,2230,3,974701707
1762,2425,3,974701836
1765,84,4,974701505
1765,97,3,974701451
1765,104,2,974701451
1765,113,3,974701581
1765,149,5,974701316
1765,189,4,974701668
1765,202,3,974701076
1765,283,4,974701581
1765,349,4,974701581
1765,416,3,974701739
1765,420,3,974701076
1765,463,4,974701817
1765,499,3,974701581
1765,524,1,974701739
1765,799,2,974701170
1765,821,2,974701170
1765,860,3,974701955
1765,1047,2,974701076
1765,1181,4,974701505
1765,1233,3,974701170
1765,1333,3,974701955
1765,1376,3,974701170
1765,1459,4,974701817
1765,1613,4,974701901
1765,1730,4,974701076
1765,2128,4,974701451
1770,26,5,974700905
1770,44,5,974700704
1770,64,5,974701166
1770,96,5,974700860
1770,124,4,974700704
1770,132,5,974700860
1770,189,4,974701166
1770,209,5,974700704
1770,211,3,974701166
1770,217,5,974700860
1770,237,5,974701166
1770,246,5,974700575
1770,277,5,974700905
1770,591,3,974701166
1770,646,5,974701304
1770,662,5,974700704
1770,714,5,974700860
1770,728,4,974700575
1770,743,5,974700704
1770,748,4,974700704
1770,760,4,974700575
1770,980,3,974700905
1770,1687,3,974700575
1770,1988,2,974700533
1782,60,4,974699721
1782,132,2,974700916
1782,133,1,974700429
1782,140,5,974701147
1782,170,5,974699983
1782,434,5,974699684
1782,437,4,974701091
1782,445,3,974699721
1782,507,4,974700278
1782,517,3,974699850
1782,527,4,974700820
1782,638,4,974701217
1782,831,5,974699777
1782,949,4,974699850
1782,1276,3,974699684
1782,1313,4,974700324
1782,1796,2,974699721
1782,1801,4,974699983
1782,1902,1,974700180
1782,2053,3,974699891
1782,2088,5,974700383
1794,20,5,974699713
1794,22,5,974700955
1794,26,5,974700824
1794,44,5,974700824
1794,97,5,974700955
1794,104,4,974699713
1794,116,5,974699977
1794,124,5,974700824
1794,148,3,974700500
1794,164,5,974699881
1794,171,5,974699977
1794,217,5,974698871
1794,316,5,974700115
1794,537,5,974700500
1794,686,4,974700500
1794,714,5,974700824
1794,743,4,974700824
1794,1326,3,974698871
1794,1412,4,974700115
1794,1629,4,974700500
1794,1690,3,974699977
1794,1975,2,974698637
1794,2139,4,974698637
1794,2425,4,974699881
1794,2829,4,974698637
1800,26,4,974698245
1800,30,4,974698156
1800,84,5,974698486
1800,86,4,974698955
1800,92,4,974698565
1800,104,5,974698436
1800,113,4,974698618
1800,128,5,974698074
1800,156,4,974698245
1800,189,3,974698735
1800,283,4,974698486
1800,416,5,974698788
1800,463,4,974698735
1800,509,3,974698565
1800,626,4,974698245
1800,669,5,974698156
1800,1114,3,974698735
1800,1181,4,974698788
1800,1425,3,974698074
1800,1459,4,974698618
1800,1815,2,974698856
1812,88,3,975470738
1812,104,5,975040531
1812,178,5,975040531
1812,202,1,974697521
1812,224,5,975470774
1812,272,5,975470738
1812,283,2,975470774
1812,417,5,975470738
1812,453,4,975470774
1812,481,3,974697757
1812,499,4,975470618
1812,788,3,975040531
1812,799,1,974697827
1812,832,2,974697757
1812,862,4,975040531
1812,1106,4,975470738
1812,1360,3,974697827
1812,1501,4,974697521
1812,1522,4,975470738
1812,1590,3,974697827
1812,1757,4,974697827
1812,2558,3,975470738
1820,26,3,974697721
1820,153,4,974698720
1820,486,5,974697653
1820,589,3,974698336
1820,661,5,974699508
1820,669,3,974697821
1820,694,4,974698565
1820,976,5,974697582
1820,998,4,974698090
1820,1228,5,974697821
1820,1237,4,974699508
1820,1491,3,974698420
1820,1497,4,974698565
1820,1532,5,974697582
1820,1540,5,974698090
1820,1556,3,974698420
1820,1920,4,974698336
1820,2028,5,974698336
1820,2068,3,974698565
1820,2080,4,974697582
1820,2227,4,974698336
1820,2294,5,974699508
1820,2297,5,974698565
1820,2299,4,974698565
1820,2305,4,974698336
1820,3011,3,974698999
1820,3174,3,974698874
1837,3,3,974697176
1837,168,3,974696326
1837,178,3,974697786
1837,183,4,974696266
1837,349,2,974697721
1837,406,3,974697176
1837,504,3,974696266
1837,516,3,974697721
1837,517,2,974697615
1837,519,4,974697258
1837,522,4,974698127
1837,526,3,974697407
1837,533,3,974697384
1837,541,4,974697384
1837,765,3,974696326
1837,892,2,974697176
1837,949,4,974697985
1837,993,3,974697384
1837,1171,3,974697841
1837,1244,3,974697176
1837,1577,4,974696266
1837,1712,4,974697384
1837,1878,1,974697258
1837,2015,2,974697176
1837,2033,4,974697279
1837,2055,3,974697407
1837,2056,3,974697501
1839,44,5,974697973
1839,48,4,974696137
1839,74,4,974696137
1839,92,5,974696242
1839,96,4,974697974
1839,209,5,974697973
1839,211,4,974697974
1839,338,4,974698920
1839,559,3,974698920
1839,586,3,974697974
1839,603,4,974697974
1839,641,2,974697973
1839,671,4,974696137
1839,743,5,974698920
1839,793,4,974696137
1839,975,2,974697974
1839,984,2,974697974
1839,994,5,974697973
1839,998,4,974696966
1839,1014,4,974698920
1839,1016,5,974697974
1839,1237,4,974698920
1839,1240,4,974698920
1839,3066,4,974696242
1843,27,1,974695914
1843,68,3,974697727
1843,128,5,974695954
1843,246,4,974696051
1843,315,3,974696051
1843,368,2,974696051
1843,392,4,974695878
1843,516,3,974697768
1843,519,3,974697727
1843,771,4,974695878
1843,775,2,974696051
1843,831,5,974697151
1843,892,4,974697204
1843,1933,4,974697862
1843,1968,3,974697260
1843,2048,4,974697151
1843,2088,5,974697260
1843,2210,5,974697151
1843,2409,5,974696201
1843,2555,4,974697862
1847,1,5,974696846
1847,14,4,974696846
1847,15,4,974696378
1847,84,4,974696313
1847,104,5,974696313
1847,113,3,974696602
1847,246,4,974695945
1847,283,4,974696313
1847,321,4,974696378
1847,379,3,974696602
1847,509,4,974696846
1847,524,5,974696313
1847,603,5,974696894
1847,732,4,974695945
1847,1004,3,974696894
1847,1005,4,974696846
1847,1114,3,974696999
1847,1131,3,974696602
1847,1270,3,974696602
1847,1376,3,974695945
1847,1535,3,974695999
1847,2568,3,974695999
1848,5,5,974695911
1848,48,5,974696121
1848,60,5,974696342
1848,62,3,974696202
1848,78,3,974696202
1848,90,4,974696342
1848,92,4,974696121
1848,97,5,974696121
1848,113,3,974696202
1848,120,4,974696280
1848,122,1,974696280
1848,128,5,974695856
1848,132,5,974696202
1848,151,5,974696121
1848,155,5,974696342
1848,156,3,974696280
1848,189,5,974696280
1848,240,3,974696280
1848,264,2,974696202
1848,433,4,974696280
1848,546,4,974696121
1848,755,2,974695856
1848,1256,3,974695856
1848,1711,1,974695856
1863,64,1,974694483
1863,173,4,974695566
1863,242,4,974694483
1863,349,1,974694483
1863,517,5,974695309
1863,780,5,974695398
1863,831,3,974695516
1863,948,3,974695398
1863,1105,5,974695482
1863,1225,1,974694483
1863,1527,2,974695399
1863,2023,3,974695450
1863,2048,5,974695482
1863,2206,1,974695309
1863,2335,5,974695450
1863,2395,2,974695398
1863,2451,3,974694483
1863,2481,3,974694483
1863,2573,5,974695516
1863,2616,5,974694483
1863,2842,1,974695309
1863,3302,4,974694483
1863,3402,5,974694483
1885,23,5,974693265
1885,27,4,974692137
1885,84,4,974692436
1885,86,3,974692699
1885,92,5,974692397
1885,97,5,974692436
1885,113,4,974692397
1885,171,5,974692196
1885,189,5,974692509
1885,340,5,974692509
1885,416,2,974692467
1885,546,5,974693293
1885,831,4,974692984
1885,843,4,974692161
1885,909,5,974692611
1885,949,3,974693183
1885,993,5,974692397
1885,999,4,974693517
1885,1004,4,974692509
1885,1187,3,974693458
1885,1229,3,974692509
1885,1244,4,974693183
1885,1736,3,974692670
1885,2054,1,974693076
1885,2903,5,974692237
1885,3068,2,974692237
1891,0,3,974692071
1891,135,3,974692029
1891,170,5,974692029
1891,175,4,974691802
1891,209,4,974692029
1891,235,3,974691872
1891,409,4,974691872
1891,420,5,974691872
1891,434,4,974691981
1891,486,5,974692029
1891,559,4,974691981
1891,669,4,974691981
1891,766,5,974691981
1891,799,4,974691802
1891,994,5,974692029
1891,1001,4,974692071
1891,1262,4,974692071
1891,1453,4,974691981
1891,1466,5,974692071
1891,1483,5,974691872
1891,2681,5,974692125
1891,2998,5,974691981
1897,50,5,974699028
1897,97,5,974699028
1897,128,5,974691593
1897,134,4,974695300
1897,149,4,974698922
1897,167,5,974695300
1897,184,5,974693646
1897,243,4,974703157
1897,244,5,974693727
1897,315,4,974694712
1897,349,3,974691667
1897,376,5,974703157
1897,380,3,974692214
1897,417,4,974698977
1897,435,4,974698922
1897,447,4,974691593
1897,475,5,974691593
1897,499,4,974691667
1897,500,5,974698977
1897,519,2,974691667
1897,535,4,974693698
1897,860,1,974692241
1897,1359,3,974691593
1897,1712,2,974692176
1897,2290,2,974691593
1897,2474,5,974693646
1905,1,4,974690888
1905,14,5,974691059
1905,15,4,974690888
1905,60,3,974690515
1905,84,4,974690983
1905,92,5,974690724
1905,97,5,974690888
1905,104,5,974690724
1905,107,1,974690515
1905,113,5,974690983
1905,124,3,974690415
1905,189,3,974691059
1905,224,2,974690415
1905,283,4,974691059
1905,379,3,974690983
1905,407,4,974690515
1905,509,3,974690802
1905,585,5,974690802
1905,603,3,974691059
1905,728,4,974690724
1905,844,1,974690415
1905,960,5,974690724
1905,1048,1,974690515
1905,1232,4,974690802
1905,1261,5,974690515
1905,1270,4,974690983
1906,27,3,974690725
1906,47,5,974691235
1906,61,4,974691768
1906,420,5,974691621
1906,562,4,974691235
1906,594,1,974690647
1906,602,5,974691674
1906,652,4,974691492
1906,662,5,974690725
1906,669,5,974691492
1906,681,3,974691674
1906,733,4,974690647
1906,925,2,974690647
1906,998,5,974691492
1906,1158,4,974691768
1906,1240,4,974691674
1906,1283,4,974691235
1906,1457,4,974691566
1906,1516,1,974690725
1906,1523,4,974691077
1906,1540,5,974691235
1906,1849,4,974690725
1906,2044,5,974691621
1906,2180,2,974690725
1913,0,5,974689985
1913,40,5,974692040
1913,44,3,974689923
1913,50,4,974692100
1913,64,2,974690152
1913,104,5,974691738
1913,116,5,974692100
1913,134,5,974691738
1913,176,2,974692040
1913,184,4,974691738
1913,221,5,974692040
1913,243,3,974692100
1913,275,2,974692100
1913,350,5,974692100
1913,381,4,974691833
1913,499,5,974690836
1913,517,5,974691129
1913,831,5,974690836
1913,836,2,974690152
1913,837,2,974691484
1913,1105,4,974691129
1913,1150,3,974690068
1913,1740,1,974689923
1917,4,2,974691868
1917,27,4,974691703
1917,38,5,974690225
1917,40,4,974691782
1917,59,3,974691782
1917,92,1,974691920
1917,134,5,974691053
1917,164,5,974691484
1917,166,2,974690094
1917,194,1,974691920
1917,219,3,974691053
1917,280,3,974691127
1917,282,4,974691611
1917,333,5,974691920
1917,381,2,974692109
1917,417,1,974691821
1917,437,2,974691733
1917,500,1,974692056
1917,505,4,974691327
1917,753,1,974690000
1917,1641,4,974689827
1917,1755,3,974692177
1917,2150,4,974689928
1926,15,5,974689814
1926,84,3,974689814
1926,168,4,974689532
1926,176,4,974689532
1926,189,4,974689940
1926,379,3,974689940
1926,505,4,974689451
1926,585,4,974689814
1926,603,4,974689940
1926,780,5,974689814
1926,909,3,974689940
1926,1004,4,974689532
1926,1105,5,974690482
1926,1181,2,974689940
1926,1216,1,974689940
1926,1270,5,974689940
1926,1283,5,974690321
1926,1333,3,974689940
1926,1458,5,974689532
1926,2008,5,974689451
1926,2128,5,974689814
1926,2227,4,974690321
1928,3,5,974690127
1928,4,5,974689878
1928,51,4,974689433
1928,64,3,974689433
1928,69,2,974690038
1928,104,5,974689635
1928,178,4,974689635
1928,184,4,974689713
1928,274,2,974689433
1928,315,4,974690127
1928,352,1,974689713
1928,354,4,974689948
1928,435,5,974690127
1928,508,3,974689948
1928,515,5,974689878
1928,788,4,974689635
1928,840,3,974689433
1928,862,5,974689635
1928,927,2,974689713
1928,942,2,974690038
1928,1030,3,974690038
1928,1045,5,974689433
1928,1523,5,974690127
1928,1844,2,974690038
1928,1925,5,974689635
1928,1933,1,974689713
1928,2211,3,974689878
1963,0,3,974685500
1963,60,3,974685900
1963,64,4,974685551
1963,148,2,974685525
1963,176,5,974686030
1963,187,3,974685584
1963,218,3,974685737
1963,283,5,974686288
1963,349,4,974686870
1963,499,4,974686823
1963,542,5,974686118
1963,573,2,974685900
1963,656,2,974685900
1963,743,4,974685677
1963,749,4,974685900
1963,796,5,974686167
1963,907,2,974685900
1963,982,5,974686232
1963,1014,4,974685737
1963,1050,4,974685500
1963,1712,3,974686870
1963,2293,4,974686084
1966,23,2,974685073
1966,104,4,974907263
1966,113,2,974685000
1966,134,4,974907515
1966,184,4,974907279
1966,219,5,974907383
1966,305,2,974907555
1966,338,5,974907428
1966,344,4,974685073
1966,345,4,974907428
1966,372,5,974907296
1966,435,3,974907351
1966,500,4,974907492
1966,524,2,974907428
1966,891,2,974907555
1966,912,3,974907404
1966,915,4,974907536
1966,1564,3,974685000
1966,1751,4,974907263
1966,1925,3,974907263
1966,2036,4,974907515
1966,2114,4,974685000
1966,2150,4,974907404
1966,2808,4,974684945
1985,62,5,974683631
1985,104,4,974683476
1985,123,5,974683631
1985,128,5,974683763
1985,141,4,974683510
1985,173,5,974683425
1985,259,5,974683763
1985,559,5,974683763
1985,727,5,974683251
1985,733,5,974683631
1985,799,5,974683251
1985,1231,4,974683574
1985,1240,5,974683763
1985,1382,3,974683251
1985,1445,5,974683574
1985,1449,5,974683574
1985,1450,5,974683574
1985,1465,5,974683251
1985,1735,3,974683251
1985,2188,4,974683631
1985,2341,5,974683574
1985,3121,4,974683251
1988,5,5,974682248
1988,14,5,974682416
1988,58,4,974682779
1988,84,5,974682416
1988,94,4,974682300
1988,104,5,974682378
1988,113,4,974682467
1988,128,5,974682300
1988,321,5,974682378
1988,340,1,974682551
1988,349,4,974682493
1988,416,3,974682575
1988,463,2,974682551
1988,509,2,974682493
1988,512,4,974682300
1988,524,1,974682467
1988,541,2,974682779
1988,577,1,974682248
1988,622,2,974682248
1988,909,4,974682604
1988,960,4,974682378
1988,1131,5,974682467
1988,1181,1,974682604
1988,1229,1,974682467
1988,2111,1,974682300
1988,2343,5,974682604
1988,2842,5,974682519
1990,0,5,974681664
1990,23,5,974681819
1990,40,4,974681894
1990,48,5,974681894
1990,51,5,974681819
1990,67,5,974681846
1990,97,5,974682011
1990,104,5,974681867
1990,128,4,974681846
1990,134,4,974681928
1990,151,3,974682011
1990,167,5,974681928
1990,244,5,974681928
1990,246,5,974681846
1990,258,2,974682011
1990,276,5,974682011
1990,795,5,974681894
1990,919,3,974681664
1990,1156,3,974681664
1990,1393,4,974681628
1990,1488,2,974681928
1990,1516,5,974681628
1990,1537,5,974681628
1990,2130,4,974681867
1992,5,5,974681799
1992,40,4,974681718
1992,124,5,974681584
1992,127,4,974681534
1992,134,4,974681833
1992,177,5,974681781
1992,206,4,974681761
1992,275,4,974681815
1992,350,5,974681950
1992,381,3,974681781
1992,499,3,974681833
1992,515,5,974681950
1992,563,4,974681868
1992,608,4,974681851
1992,619,3,974681584
1992,698,3,974681584
1992,740,3,974681926
1992,797,4,974681799
1992,1422,1,974681534
1992,2208,2,974681534
2027,1,3,974670362
2027,14,4,974670264
2027,15,3,974670264
2027,84,4,974670295
2027,92,4,974670264
2027,97,4,974670264
2027,104,4,974670264
2027,113,3,974670334
2027,127,5,974670105
2027,189,3,974670425
2027,321,4,974670264
2027,331,3,974670384
2027,420,5,974670142
2027,463,2,974670461
2027,509,3,974670362
2027,524,4,974670334
2027,728,3,974670295
2027,909,1,974670461
2027,960,4,974670264
2027,1005,4,974670362
2027,1009,4,974670142
2027,1109,5,974670142
2027,1131,4,974670295
2027,1270,4,974670334
2027,1335,4,974670524
2027,1956,4,974670425
2027,2261,4,974670166
2036,48,5,974666870
2036,61,5,974666870
2036,128,5,974666870
2036,173,5,974667135
2036,349,2,974668383
2036,517,4,974667013
2036,545,2,974667013
2036,831,5,974667013
2036,903,5,974668057
2036,949,1,974667223
2036,952,1,974667223
2036,1105,5,974667013
2036,1187,1,974667081
2036,1244,4,974667135
2036,1619,4,974666870
2036,1659,5,974666870
2036,2207,2,974667260
2036,2265,4,974667260
2036,2442,3,974667135
2036,3261,1,974667774
2043,5,5,974666351
2043,10,2,974665780
2043,22,4,974666507
2043,50,4,974666324
2043,88,5,974666238
2043,153,5,974665780
2043,175,4,974666376
2043,177,4,974666351
2043,183,5,974666478
2043,199,5,974666294
2043,206,5,974666175
2043,216,3,974665730
2043,392,3,974665697
2043,617,5,974666127
2043,696,5,974666407
2043,723,5,974666203
2043,770,5,974666324
2043,983,5,974666574
2043,1038,2,974665780
2043,1086,2,974665730
2043,1256,4,974666620
2043,1278,4,974666238
2043,1341,3,974665697
