uid,iid,val
12529,2874,1
12529,58454,1
12529,90427,1
12529,100593,1
12535,60932,1
12535,61049,1
12535,77288,1
12535,79314,1
12535,117011,1
12535,144413,1
12536,45787,1
12536,59735,1
12536,117688,1
12536,130838,1
12536,135750,1
12546,12511,1
12546,34743,1
12546,34843,1
12546,106511,1
12546,108153,1
12546,116263,1
12549,1371,1
12549,9080,1
12549,37164,1
12549,56304,1
12549,99262,1
12555,1282,1
12555,46463,1
12555,50502,1
12555,50517,1
12555,57070,1
12555,149951,1
12562,7521,1
12562,7528,1
12562,46105,1
12562,127371,1
12562,130751,1
12562,149960,1
12589,22045,1
12589,48293,1
12589,90758,1
12589,108339,1
12589,110089,1
12593,21820,1
12593,56958,1
12593,70344,1
12593,102070,1
12593,136513,1
12593,150007,1
12625,86861,1
12625,91465,1
12625,92956,1
12625,109410,1
12625,109487,1
12639,19858,1
12639,22249,1
12639,59328,1
12639,79619,1
12639,84032,1
12639,115449,1
12641,15690,1
12641,16984,1
12641,19834,1
12641,58986,1
12641,59154,1
12641,79613,1
12655,55054,1
12655,65610,1
12655,65612,1
12655,104285,1
12655,128163,1
12683,34185,1
12683,34232,1
12683,69454,1
12683,88497,1
12683,95899,1
12683,96759,1
12699,79716,1
12699,79718,1
12699,87033,1
12699,105917,1
12699,138622,1
12699,150103,1
12703,33840,1
12703,33841,1
12703,77899,1
12703,77901,1
12703,150118,1
12709,36069,1
12709,39799,1
12709,40105,1
12709,129736,1
12709,131664,1
12710,7184,1
12710,28584,1
12710,52351,1
12710,72203,1
12710,80178,1
12722,19854,1
12722,44738,1
12722,59010,1
12722,107424,1
12722,140933,1
12727,1317,1
12727,19921,1
12727,55113,1
12727,94173,1
12727,119744,1
12734,7559,1
12734,15018,1
12734,15325,1
12734,39128,1
12734,41741,1
12747,11285,1
12747,14687,1
12747,15693,1
12747,30336,1
12747,36141,1
12747,75585,1
12749,70796,1
12749,70817,1
12749,73981,1
12749,73989,1
12749,79310,1
12749,127669,1
12749,134691,1
12754,12537,1
12754,116949,1
12754,117758,1
12754,136895,1
12754,150179,1
12754,150180,1
12759,22943,1
12759,35958,1
12759,43067,1
12759,105283,1
12759,105285,1
12759,107977,1
12759,124865,1
12764,9118,1
12764,33838,1
12764,47217,1
12764,50556,1
12764,137975,1
12770,5867,1
12770,39263,1
12770,44149,1
12770,66782,1
12770,130997,1
12770,131663,1
12773,7066,1
12773,62715,1
12773,72359,1
12773,72362,1
12773,72363,1
12773,86153,1
12784,65,1
12784,3784,1
12784,6344,1
12784,8769,1
12784,8904,1
12784,35378,1
12784,80828,1
12803,1054,1
12803,3854,1
12803,14567,1
12803,14595,1
12803,15674,1
12803,27156,1
12803,30032,1
12846,28451,1
12846,30037,1
12846,37150,1
12846,137693,1
12846,137695,1
12846,150253,1
12852,202,1
12852,506,1
12852,4783,1
12852,5719,1
12852,7381,1
12852,17566,1
12852,108692,1
12858,65,1
12858,4330,1
12858,4868,1
12858,14461,1
12858,15706,1
12858,79624,1
12874,1744,1
12874,2845,1
12874,3559,1
12874,4597,1
12874,4634,1
12874,8844,1
12895,9237,1
12895,20169,1
12895,23818,1
12895,40760,1
12895,93916,1
12895,104624,1
12898,4972,1
12898,24429,1
12898,42309,1
12898,61715,1
12898,90582,1
12913,69575,1
12913,128834,1
12913,128850,1
12913,141586,1
12913,150290,1
12913,150291,1
12913,150292,1
12927,23897,1
12927,25471,1
12927,26357,1
12927,28759,1
12927,57386,1
12927,71594,1
12932,150294,1
12932,150295,1
12932,150327,1
12932,150328,1
12932,150329,1
12939,5219,1
12939,5302,1
12939,9545,1
12939,9552,1
12939,11620,1
12939,11621,1
12939,35058,1
12947,1025,1
12947,6133,1
12947,14613,1
12947,21998,1
12947,123401,1
12955,7985,1
12955,21528,1
12955,40022,1
12955,43534,1
12955,76432,1
12955,128656,1
12957,8697,1
12957,14693,1
12957,21294,1
12957,24281,1
12957,24377,1
12957,47495,1
12957,98039,1
12962,65,1
12962,19470,1
12962,19492,1
12962,37206,1
12962,110017,1
12971,58041,1
12971,58459,1
12971,95402,1
12971,120117,1
12971,127515,1
12972,1055,1
12972,3655,1
12972,6719,1
12972,11084,1
12972,35148,1
12972,43803,1
12991,8699,1
12991,8730,1
12991,15026,1
12991,43578,1
12991,58369,1
12991,85499,1
12991,110261,1
13013,13277,1
13013,74256,1
13013,109075,1
13013,116370,1
13013,150434,1
13018,9049,1
13018,24955,1
13018,24962,1
13018,24964,1
13018,70908,1
13022,66,1
13022,6574,1
13022,14736,1
13022,43846,1
13022,87773,1
13029,57435,1
13029,57437,1
13029,137774,1
13029,147072,1
13029,147073,1
13029,147074,1
13034,2755,1
13034,8958,1
13034,42853,1
13034,46109,1
13034,61193,1
13034,92339,1
13034,147496,1
13044,23017,1
13044,44201,1
13044,59735,1
13044,124857,1
13044,127590,1
13044,128845,1
13044,147813,1
13045,25204,1
13045,25207,1
13045,26318,1
13045,113739,1
13045,113740,1
13045,150508,1
13051,13677,1
13051,25232,1
13051,42421,1
13051,42425,1
13051,42426,1
13051,105329,1
13051,147826,1
13052,81489,1
13052,81490,1
13052,102243,1
13052,102253,1
13052,117008,1
13052,135031,1
13052,150538,1
13064,17300,1
13064,17440,1
13064,53957,1
13064,55868,1
13064,102775,1
13066,31586,1
13066,36510,1
13066,43798,1
13066,50672,1
13066,58483,1
13066,86967,1
13066,106312,1
13076,1653,1
13076,45627,1
13076,52973,1
13076,91756,1
13076,114371,1
13085,2809,1
13085,3658,1
13085,12144,1
13085,17518,1
13085,99254,1
13085,107456,1
13100,9763,1
13100,25535,1
13100,25555,1
13100,64719,1
13100,106249,1
13100,123848,1
13100,146431,1
13103,970,1
13103,6492,1
13103,7243,1
13103,10039,1
13103,14336,1
13107,1,1
13107,63,1
13107,1495,1
13107,6592,1
13107,39840,1
13110,25541,1
13110,25566,1
13110,73907,1
13110,73913,1
13110,76742,1
13110,106247,1
13113,56,1
13113,1496,1
13113,2685,1
13113,2690,1
13113,25534,1
13113,25553,1
13113,34284,1
13119,9751,1
13119,9752,1
13119,25534,1
13119,25543,1
13119,25566,1
13149,2907,1
13149,5190,1
13149,7669,1
13149,7817,1
13149,28131,1
13149,35063,1
13154,126,1
13154,22103,1
13154,28221,1
13154,31727,1
13154,81256,1
13154,86192,1
13154,95238,1
13166,4636,1
13166,25631,1
13166,25670,1
13166,94168,1
13166,100411,1
13169,3913,1
13169,17831,1
13169,25577,1
13169,25652,1
13169,89042,1
13169,97588,1
13170,25577,1
13170,25590,1
13170,25610,1
13170,85217,1
13170,97590,1
13180,1327,1
13180,1331,1
13180,1577,1
13180,2140,1
13180,8159,1
13180,25695,1
13180,60506,1
13181,50644,1
13181,61899,1
13181,61925,1
13181,119189,1
13181,149424,1
13181,150636,1
13186,5606,1
13186,13255,1
13186,38697,1
13186,46775,1
13186,72295,1
13186,92340,1
13186,128512,1
13190,1288,1
13190,9046,1
13190,9250,1
13190,70363,1
13190,70367,1
13190,70375,1
13190,88525,1
13194,1253,1
13194,1496,1
13194,4588,1
13194,4689,1
13194,11654,1
13194,17951,1
13195,1618,1
13195,1641,1
13195,4061,1
13195,5086,1
13195,6765,1
13195,23353,1
13195,43075,1
13201,57228,1
13201,57245,1
13201,57270,1
13201,119685,1
13201,149249,1
13216,1577,1
13216,11430,1
13216,15255,1
13216,85620,1
13216,111775,1
13222,1324,1
13222,34338,1
13222,81270,1
13222,91980,1
13222,94052,1
13222,130977,1
13239,2624,1
13239,8182,1
13239,25745,1
13239,36523,1
13239,58965,1
13239,92000,1
13308,13701,1
13308,62087,1
13308,80868,1
13308,114575,1
13308,114582,1
13308,115244,1
13308,150988,1
13320,25854,1
13320,26022,1
13320,55528,1
13320,115236,1
13320,151016,1
13320,151017,1
13343,1,1
13343,7,1
13343,65,1
13343,3573,1
13343,100777,1
13343,111749,1
13354,36126,1
13354,64713,1
13354,105765,1
13354,118734,1
13354,129881,1
13354,129887,1
13356,44432,1
13356,63062,1
13356,79024,1
13356,117931,1
13356,148868,1
13375,6198,1
13375,6207,1
13375,6209,1
13375,6234,1
13375,9389,1
13375,30897,1
13375,108206,1
13376,15764,1
13376,66885,1
13376,80382,1
13376,94967,1
13376,95005,1
13376,105842,1
13380,22286,1
13380,49378,1
13380,49381,1
13380,49382,1
13380,63864,1
13380,65609,1
13389,52304,1
13389,71353,1
13389,71365,1
13389,86975,1
13389,111242,1
13389,151135,1
13396,26811,1
13396,39901,1
13396,52994,1
13396,64171,1
13396,78662,1
13396,86069,1
13396,86078,1
13409,29962,1
13409,64240,1
13409,64243,1
13409,78225,1
13409,112880,1
13409,127976,1
13411,52993,1
13411,53006,1
13411,95072,1
13411,95074,1
13411,120051,1
13423,9738,1
13423,30479,1
13423,64856,1
13423,106246,1
13423,113798,1
13431,40649,1
13431,45088,1
13431,46785,1
13431,80463,1
13431,124107,1
13431,125264,1
13435,1033,1
13435,2881,1
13435,3552,1
13435,3938,1
13435,4597,1
13435,4917,1
13453,5719,1
13453,17321,1
13453,23576,1
13453,73382,1
13453,115160,1
13453,151196,1
13453,151197,1
13464,23576,1
13464,48157,1
13464,73579,1
13464,92593,1
13464,114119,1
13470,30447,1
13470,49881,1
13470,61441,1
13470,68510,1
13470,88688,1
13470,104304,1
13470,105497,1
13474,27452,1
13474,27487,1
13474,56395,1
13474,80699,1
13474,80705,1
13474,80715,1
13474,130782,1
13496,20963,1
13496,27743,1
13496,53195,1
13496,53205,1
13496,56750,1
13496,127460,1
13497,117,1
13497,6765,1
13497,7115,1
13497,27660,1
13497,28616,1
13497,43312,1
13497,55751,1
13526,21600,1
13526,33023,1
13526,35137,1
13526,87816,1
13526,88595,1
13526,100064,1
13529,1618,1
13529,50320,1
13529,55782,1
13529,56981,1
13529,72572,1
13529,151260,1
13540,30499,1
13540,54821,1
13540,85398,1
13540,91612,1
13540,91614,1
13540,96962,1
13561,1453,1
13561,2162,1
13561,3741,1
13561,59325,1
13561,105233,1
13561,113392,1
13561,151269,1
13564,22591,1
13564,30520,1
13564,33061,1
13564,54637,1
13564,67290,1
13564,96664,1
13564,119854,1
13568,18500,1
13568,28067,1
13568,85759,1
13568,148373,1
13568,148374,1
13569,10729,1
13569,15695,1
13569,15696,1
13569,18495,1
13569,18501,1
13569,73770,1
13569,148374,1
13573,4775,1
13573,28268,1
13573,28321,1
13573,39848,1
13573,148935,1
13573,148936,1
13573,149676,1
13579,31,1
13579,1045,1
13579,1740,1
13579,1751,1
13579,2701,1
13579,3776,1
13579,7735,1
13580,12775,1
13580,19097,1
13580,52299,1
13580,107618,1
13580,124774,1
13599,37398,1
13599,43367,1
13599,106828,1
13599,107258,1
13599,118958,1
13602,11477,1
13602,16438,1
13602,56346,1
13602,56348,1
13602,75392,1
13602,75393,1
13602,75405,1
13605,4609,1
13605,17713,1
13605,29524,1
13605,56674,1
13605,151287,1
13608,1147,1
13608,11535,1
13608,28280,1
13608,39590,1
13608,151288,1
13613,18156,1
13613,28355,1
13613,55677,1
13613,55749,1
13613,94157,1
13613,100257,1
13613,140760,1
13617,22091,1
13617,28327,1
13617,42017,1
13617,49891,1
13617,49893,1
13623,28348,1
13623,54938,1
13623,57037,1
13623,61402,1
13623,65641,1
13623,90334,1
13623,94768,1
13628,86564,1
13628,118006,1
13628,151126,1
13628,151127,1
13628,151297,1
13628,151300,1
13638,22083,1
13638,46691,1
13638,48206,1
13638,65586,1
13638,65596,1
13638,100262,1
13638,151313,1
13644,11909,1
13644,12127,1
13644,12184,1
13644,21280,1
13644,131346,1
13645,2267,1
13645,20418,1
13645,46069,1
13645,64158,1
13645,77022,1
13646,8106,1
13646,14953,1
13646,20429,1
13646,27773,1
13646,115643,1
13646,138658,1
13646,151316,1
13648,65,1
13648,191,1
13648,1253,1
13648,1495,1
13648,1747,1
13648,2874,1
13648,112678,1
13680,1498,1
13680,1695,1
13680,2685,1
13680,3072,1
13680,3088,1
13680,37805,1
13698,8,1
13698,1618,1
13698,2409,1
13698,56281,1
13698,88224,1
13698,89314,1
13698,93837,1
13707,42422,1
13707,45795,1
13707,55239,1
13707,146154,1
13707,146865,1
13713,19723,1
13713,48465,1
13713,77805,1
13713,92002,1
13713,99364,1
13713,127404,1
13728,42925,1
13728,44891,1
13728,50588,1
13728,92209,1
13728,106161,1
13731,501,1
13731,89713,1
13731,110003,1
13731,110071,1
13731,111799,1
13731,112701,1
13745,1168,1
13745,19202,1
13745,70996,1
13745,96551,1
13745,109303,1
13747,3674,1
13747,68246,1
13747,92356,1
13747,92983,1
13747,95828,1
13747,101327,1
13748,64665,1
13748,64676,1
13748,64678,1
13748,106173,1
13748,118840,1
13748,118862,1
13748,118863,1
13755,45202,1
13755,57213,1
13755,84850,1
13755,97128,1
13755,97168,1
13755,97175,1
13755,99462,1
13763,5846,1
13763,10690,1
13763,10754,1
13763,13116,1
13763,14835,1
13763,96077,1
13763,96079,1
13764,52065,1
13764,52066,1
13764,52091,1
13764,63874,1
13764,123890,1
13777,8958,1
13777,34020,1
13777,38697,1
13777,39792,1
13777,69473,1
13778,5038,1
13778,8457,1
13778,90691,1
13778,92357,1
13778,94903,1
13778,95966,1
13784,19496,1
13784,43534,1
13784,69975,1
13784,69985,1
13784,72616,1
13784,119738,1
13784,146029,1
13786,84514,1
13786,84515,1
13786,84516,1
13786,84523,1
13786,144604,1
13789,6626,1
13789,16976,1
13789,21763,1
13789,39854,1
13789,102368,1
13789,102413,1
13789,124880,1
13802,1577,1
13802,2140,1
13802,2876,1
13802,11729,1
13802,36764,1
13802,36783,1
13802,40495,1
13806,48172,1
13806,95335,1
13806,102665,1
13806,116626,1
13806,120692,1
13806,143009,1
13811,104104,1
13811,151446,1
13811,151447,1
13811,151448,1
13811,151449,1
13811,151450,1
13812,45990,1
13812,92274,1
13812,99924,1
13812,124785,1
13812,135092,1
13812,151451,1
13812,151452,1
13813,48480,1
13813,48529,1
13813,64383,1
13813,68986,1
13813,151453,1
13823,3462,1
13823,36523,1
13823,58985,1
13823,70433,1
13823,98287,1
13823,101963,1
13830,1711,1
13830,27392,1
13830,47598,1
13830,52047,1
13830,52140,1
13830,52157,1
13830,119465,1
13858,18366,1
13858,30358,1
13858,41224,1
13858,71222,1
13858,90271,1
13858,128230,1
13858,128260,1
13864,22746,1
13864,22750,1
13864,22767,1
13864,44621,1
13864,86556,1
13864,98411,1
13864,117476,1
13884,235,1
13884,236,1
13884,4077,1
13884,9299,1
13884,21243,1
13884,67336,1
13889,48115,1
13889,55311,1
13889,92480,1
13889,138994,1
13889,147946,1
13891,45276,1
13891,94027,1
13891,150669,1
13891,151591,1
13891,151592,1
13891,151593,1
13891,151594,1
13895,43482,1
13895,57291,1
13895,91671,1
13895,105799,1
13895,113620,1
13902,57149,1
13902,81490,1
13902,117004,1
13902,151598,1
13902,151599,1
13904,2140,1
13904,18827,1
13904,35023,1
13904,36970,1
13904,60664,1
13904,112857,1
13910,44194,1
13910,44195,1
13910,44613,1
13910,55116,1
13910,133069,1
13911,2750,1
13911,72723,1
13911,91835,1
13911,91841,1
13911,151604,1
13917,3586,1
13917,9818,1
13917,33354,1
13917,88999,1
13917,105582,1
13921,11610,1
13921,28394,1
13921,28395,1
13921,118009,1
13921,131814,1
13921,150039,1
13921,151299,1
13925,20607,1
13925,40693,1
13925,62331,1
13925,72647,1
13925,135418,1
13925,136055,1
13927,35370,1
13927,50211,1
13927,90474,1
13927,142098,1
13927,151290,1
13927,151614,1
13927,151615,1
13930,1253,1
13930,1499,1
13930,2711,1
13930,6599,1
13930,10797,1
13930,48106,1
13935,237,1
13935,931,1
13935,4953,1
13935,5278,1
13935,11853,1
13935,11862,1
13942,5670,1
13942,7515,1
13942,14269,1
13942,49561,1
13942,84261,1
13942,149670,1
13948,419,1
13948,444,1
13948,20610,1
13948,34534,1
13948,57711,1
13948,119826,1
13955,11731,1
13955,40069,1
13955,53049,1
13955,116943,1
13955,129175,1
13955,151639,1
13955,151640,1
13956,1598,1
13956,12976,1
13956,45235,1
13956,74699,1
13956,81197,1
13956,88464,1
13956,117880,1
13958,120610,1
13958,120811,1
13958,120816,1
13958,120820,1
13958,122590,1
13960,128,1
13960,78942,1
13960,83598,1
13960,90017,1
13960,98832,1
13960,111783,1
13960,116303,1
13966,1279,1
13966,27957,1
13966,27990,1
13966,29995,1
13966,79609,1
13966,98568,1
13966,129361,1
13967,28348,1
13967,57010,1
13967,69553,1
13967,124881,1
13967,130806,1
13971,29179,1
13971,29425,1
13971,29451,1
13971,53314,1
13971,80200,1
13971,104712,1
13971,151232,1
13987,38697,1
13987,64690,1
13987,72295,1
13987,72296,1
13987,72340,1
13987,92315,1
13991,16962,1
13991,100371,1
13991,119289,1
13991,120227,1
13991,129833,1
13993,24974,1
13993,50471,1
13993,73940,1
13993,73944,1
13993,88944,1
13993,110334,1
13999,1789,1
13999,37308,1
13999,37392,1
13999,38334,1
13999,52717,1
14005,35510,1
14005,35511,1
14005,58517,1
14005,64809,1
14005,105911,1
14005,105927,1
14005,117313,1
14022,90710,1
14022,95736,1
14022,96813,1
14022,105229,1
14022,105230,1
14022,151704,1
14026,44440,1
14026,45783,1
14026,59776,1
14026,59811,1
14026,106981,1
14029,84549,1
14029,87315,1
14029,94082,1
14029,96970,1
14029,105107,1
14059,46510,1
14059,97087,1
14059,103400,1
14059,105182,1
14059,120302,1
14059,128411,1
14061,161,1
14061,40979,1
14061,70410,1
14061,79308,1
14061,110339,1
14061,112346,1
14061,119165,1
14064,81311,1
14064,112389,1
14064,135960,1
14064,136109,1
14064,136250,1
14064,138844,1
14064,151730,1
14071,1145,1
14071,1618,1
14071,28689,1
14071,84784,1
14071,89281,1
14071,103506,1
14071,103509,1
14076,11457,1
14076,33021,1
14076,75675,1
14076,85350,1
14076,86229,1
14076,96805,1
14076,130728,1
14077,73236,1
14077,93504,1
14077,113986,1
14077,132786,1
14077,132793,1
14077,132794,1
14077,151739,1
14080,25195,1
14080,34010,1
14080,34016,1
14080,42425,1
14080,118894,1
14080,128657,1
14080,131956,1
14087,5451,1
14087,14054,1
14087,91290,1
14087,151743,1
14087,151744,1
14091,1322,1
14091,60439,1
14091,98339,1
14091,109976,1
14091,109977,1
14091,110008,1
14091,110652,1
14096,15423,1
14096,88960,1
14096,91037,1
14096,137534,1
14096,137541,1
14096,137549,1
14096,151747,1
14106,19111,1
14106,75519,1
14106,149833,1
14106,149838,1
14106,149841,1
14106,149852,1
14126,61935,1
14126,82118,1
14126,100119,1
14126,102834,1
14126,102846,1
14126,110222,1
14126,148763,1
14149,28311,1
14149,79715,1
14149,84908,1
14149,123791,1
14149,125116,1
14151,21027,1
14151,23863,1
14151,25227,1
14151,62819,1
14151,113983,1
14151,114560,1
14151,118874,1
14152,18948,1
14152,18980,1
14152,19205,1
14152,19234,1
14152,40350,1
14152,83274,1
14152,99020,1
14159,28035,1
14159,29874,1
14159,43668,1
14159,43678,1
14159,43689,1
14174,2278,1
14174,36281,1
14174,109351,1
14174,141913,1
14174,141914,1
14174,142675,1
14174,151831,1
14177,13773,1
14177,38951,1
14177,38952,1
14177,84328,1
14177,113928,1
14182,11253,1
14182,11270,1
14182,24071,1
14182,38062,1
14182,75627,1
14182,86936,1
14182,129466,1
14187,53227,1
14187,53228,1
14187,94379,1
14187,119688,1
14187,120349,1
14187,148407,1
14202,1322,1
14202,1394,1
14202,1620,1
14202,3671,1
14202,26600,1
14204,17015,1
14204,21328,1
14204,30614,1
14204,30701,1
14204,91381,1
14204,149812,1
14206,13139,1
14206,73794,1
14206,91109,1
14206,110116,1
14206,131790,1
14218,29948,1
14218,74212,1
14218,86077,1
14218,103776,1
14218,118204,1
14218,119877,1
14226,44845,1
14226,63658,1
14226,63846,1
14226,86217,1
14226,88613,1
14226,117452,1
14228,2230,1
14228,36710,1
14228,77041,1
14228,79095,1
14228,97206,1
14228,97207,1
14228,102059,1
14240,27980,1
14240,69531,1
14240,87828,1
14240,90229,1
14240,114503,1
14243,29103,1
14243,42717,1
14243,42729,1
14243,42733,1
14243,45721,1
14245,13269,1
14245,13275,1
14245,67986,1
14245,74257,1
14245,75802,1
14250,16984,1
14250,59337,1
14250,67070,1
14250,67072,1
14250,109376,1
14250,114862,1
14253,1145,1
14253,2476,1
14253,4775,1
14253,28708,1
14253,78653,1
14253,78672,1
14253,151706,1
14258,11731,1
14258,42789,1
14258,42798,1
14258,42865,1
14258,129269,1
14258,132186,1
14259,31670,1
14259,76799,1
14259,102231,1
14259,132418,1
14259,146496,1
14268,38360,1
14268,41561,1
14268,68246,1
14268,86527,1
14268,87857,1
14268,119712,1
14270,13036,1
14270,20602,1
14270,25723,1
14270,70170,1
14270,81431,1
14275,5275,1
14275,50587,1
14275,71312,1
14275,71320,1
14275,86976,1
14275,92248,1
14275,132753,1
14277,10225,1
14277,18911,1
14277,19735,1
14277,19736,1
14277,20980,1
14287,8476,1
14287,15789,1
14287,36175,1
14287,41696,1
14287,51390,1
14287,64435,1
14301,7204,1
14301,13564,1
14301,44346,1
14301,96365,1
14301,129022,1
14304,19086,1
14304,72363,1
14304,107649,1
14304,135843,1
14304,137409,1
14304,151926,1
14306,34338,1
14306,42520,1
14306,69363,1
14306,70071,1
14306,78538,1
14306,91979,1
14306,123834,1
14317,20410,1
14317,36687,1
14317,36690,1
14317,36695,1
14317,45742,1
14317,112891,1
14317,151935,1
14326,28224,1
14326,28316,1
14326,51086,1
14326,84907,1
14326,95230,1
14326,108214,1
14327,86063,1
14327,95421,1
14327,96799,1
14327,113369,1
14327,137472,1
14327,139778,1
14327,151947,1
14334,12225,1
14334,33577,1
14334,48616,1
14334,82036,1
14334,99050,1
14334,113489,1
14334,115329,1
14343,38279,1
14343,52960,1
14343,69981,1
14343,88862,1
14343,98337,1
14343,116999,1
14343,151963,1
14350,25202,1
14350,25204,1
14350,25211,1
14350,63058,1
14350,63059,1
14350,97467,1
14350,136637,1
14360,28863,1
14360,28883,1
14360,28954,1
14360,28963,1
14360,28982,1
14360,90398,1
14364,22535,1
14364,39855,1
14364,47057,1
14364,64248,1
14364,102369,1
14364,102402,1
14364,102410,1
14367,1393,1
14367,26606,1
14367,70474,1
14367,91315,1
14367,104837,1
14367,113750,1
14376,8702,1
14376,11232,1
14376,20787,1
14376,40339,1
14376,40342,1
14376,89709,1
14377,27699,1
14377,29174,1
14377,29313,1
14377,52350,1
14377,81324,1
14380,24425,1
14380,28067,1
14380,38068,1
14380,108475,1
14380,143192,1
14383,45784,1
14383,54544,1
14383,55239,1
14383,55240,1
14383,113739,1
14383,124802,1
14385,5076,1
14385,30477,1
14385,33352,1
14385,80798,1
14385,90462,1
14385,95208,1
14385,99129,1
14393,2140,1
14393,7674,1
14393,31888,1
14393,85629,1
14393,120705,1
14395,1639,1
14395,9080,1
14395,11985,1
14395,21294,1
14395,75956,1
14395,151998,1
14395,151999,1
14400,191,1
14400,202,1
14400,74032,1
14400,87387,1
14400,112691,1
14410,17591,1
14410,25489,1
14410,30861,1
14410,40720,1
14410,56796,1
14414,84671,1
14414,84674,1
14414,101570,1
14414,114364,1
14414,136681,1
14420,127671,1
14420,129158,1
14420,129160,1
14420,142272,1
14420,142343,1
14420,142346,1
14420,152012,1
14436,38281,1
14436,38336,1
14436,52986,1
14436,53081,1
14436,96765,1
14436,96766,1
14437,40497,1
14437,40529,1
14437,86575,1
14437,116625,1
14437,117832,1
14453,49133,1
14453,113865,1
14453,124185,1
14453,129717,1
14453,129733,1
14457,34224,1
14457,52026,1
14457,78963,1
14457,102807,1
14457,105199,1
14457,111933,1
14459,1371,1
14459,12344,1
14459,22260,1
14459,28281,1
14459,112312,1
14464,102348,1
14464,102403,1
14464,136188,1
14464,145378,1
14464,149216,1
14464,152041,1
14479,1602,1
14479,15764,1
14479,31750,1
14479,36508,1
14479,46825,1
14480,18365,1
14480,18695,1
14480,21091,1
14480,64451,1
14480,69836,1
14480,77010,1
14480,89606,1
14482,11731,1
14482,42798,1
14482,65026,1
14482,65570,1
14482,129168,1
14487,12974,1
14487,13156,1
14487,13203,1
14487,81577,1
14487,81579,1
14487,103229,1
14487,110120,1
14492,27091,1
14492,29526,1
14492,36602,1
14492,92838,1
14492,92841,1
14498,22099,1
14498,37517,1
14498,87412,1
14498,103274,1
14498,103283,1
14498,113783,1
14498,152074,1
14506,47568,1
14506,47597,1
14506,47598,1
14506,100883,1
14506,124036,1
14506,129372,1
14506,152077,1
14514,49133,1
14514,49339,1
14514,100710,1
14514,101626,1
14514,124179,1
14514,129711,1
14515,21554,1
14515,21566,1
14515,35122,1
14515,87789,1
14515,90383,1
14517,55678,1
14517,55713,1
14517,56948,1
14517,76205,1
14517,100857,1
14521,8951,1
14521,8956,1
14521,38221,1
14521,46105,1
14521,46106,1
14521,119776,1
14522,7576,1
14522,12372,1
14522,95426,1
14522,137884,1
14522,146964,1
14527,1453,1
14527,33021,1
14527,63760,1
14527,85350,1
14527,90501,1
14527,137013,1
14534,1260,1
14534,2540,1
14534,8172,1
14534,19485,1
14534,47401,1
14534,98346,1
14534,98366,1
14548,44232,1
14548,77889,1
14548,92222,1
14548,99454,1
14548,142888,1
14549,35510,1
14549,52039,1
14549,58500,1
14549,64799,1
14549,105924,1
14549,151806,1
14552,59497,1
14552,105344,1
14552,134398,1
14552,139954,1
14552,141061,1
14552,142412,1
14552,152113,1
14560,83,1
14560,732,1
14560,9579,1
14560,10173,1
14560,40027,1
14560,51687,1
14560,102021,1
14577,3658,1
14577,7578,1
14577,11173,1
14577,72091,1
14577,94913,1
14577,128310,1
14577,137977,1
14609,21835,1
14609,38734,1
14609,88353,1
14609,142236,1
14609,142984,1
14613,5026,1
14613,29564,1
14613,133351,1
14613,133352,1
14613,143657,1
14613,151718,1
14614,45164,1
14614,45173,1
14614,57213,1
14614,87052,1
14614,91715,1
14614,99459,1
14614,111932,1
14619,1904,1
14619,2624,1
14619,8172,1
14619,43584,1
14619,52672,1
14619,110006,1
14628,7102,1
14628,40373,1
14628,50431,1
14628,54047,1
14628,62919,1
14628,152161,1
14630,70944,1
14630,70945,1
14630,140585,1
14630,143646,1
14630,144331,1
14630,151611,1
14631,11187,1
14631,15601,1
14631,20806,1
14631,108338,1
14631,152162,1
14650,27392,1
14650,47575,1
14650,47598,1
14650,61923,1
14650,152168,1
14658,20073,1
14658,50581,1
14658,70065,1
14658,70067,1
14658,118402,1
14658,132740,1
14658,145143,1
14666,27484,1
14666,36584,1
14666,61744,1
14666,80717,1
14666,80745,1
14667,4805,1
14667,54770,1
14667,77308,1
14667,86542,1
14667,93375,1
14670,68385,1
14670,68386,1
14670,86982,1
14670,112052,1
14670,123530,1
14670,131999,1
14670,137026,1
14671,1685,1
14671,13548,1
14671,44381,1
14671,62739,1
14671,96595,1
14671,107534,1
14671,148230,1
14676,6625,1
14676,64244,1
14676,117193,1
14676,142435,1
14676,152196,1
14686,37782,1
14686,51426,1
14686,91756,1
14686,96791,1
14686,101208,1
14693,1305,1
14693,13684,1
14693,19105,1
14693,44221,1
14693,68321,1
14693,89878,1
14693,128595,1
14696,13785,1
14696,36141,1
14696,51958,1
14696,104065,1
14696,117692,1
14696,118740,1
14696,119181,1
14698,1305,1
14698,5929,1
14698,7066,1
14698,44191,1
14698,64660,1
14698,136443,1
14698,152231,1
14699,5713,1
14699,51389,1
14699,105469,1
14699,129028,1
14699,152232,1
14703,12952,1
14703,29588,1
14703,88418,1
14703,112086,1
14703,119029,1
14703,152235,1
14714,4185,1
14714,15553,1
14714,44001,1
14714,47647,1
14714,116160,1
14714,124072,1
14714,150408,1
14723,6063,1
14723,47625,1
14723,48163,1
14723,48166,1
14723,86618,1
14723,115816,1
14743,118937,1
14743,118938,1
14743,118943,1
14743,141929,1
14743,151900,1
14753,53646,1
14753,53647,1
14753,114952,1
14753,123336,1
14753,151418,1
14760,9977,1
