uid,iid,val,tag
661,357,3,880570142
661,431,4,880570265
661,510,5,880571005
661,532,5,880571006
661,565,3,880569520
661,686,3,880570080
661,1030,5,880571006
661,1196,4,880571006
661,1332,4,880570301
661,1333,5,880571005
661,1347,2,880570952
680,40,3,885409742
680,60,1,885409810
680,72,4,885409770
680,95,5,885409938
680,98,3,885409810
680,115,5,885409438
680,157,1,885409516
680,289,5,885409370
680,339,2,885409882
680,360,5,885410009
680,419,4,885409883
680,509,3,885409572
680,591,1,885409810
680,659,4,885409515
680,706,4,885409810
680,803,4,885409770
680,888,5,885409742
680,941,1,885409370
680,964,1,885409742
680,1029,3,885409742
680,1118,3,885409516
680,1250,4,885409515
684,1,3,879451401
684,43,2,879451234
684,60,2,879451147
684,213,1,879451168
684,223,2,879447443
684,280,1,879451147
684,289,1,879447443
684,331,3,879451401
684,360,2,879451253
684,376,2,879451401
684,489,3,879451401
684,495,3,879451401
684,565,2,879451401
684,567,3,879451401
684,582,2,879451540
684,691,1,879451211
684,704,2,879451401
684,742,2,879451401
684,812,3,879451401
684,1004,1,879451282
686,60,4,884651576
686,95,3,884651894
686,116,3,884652197
686,117,3,884652276
686,139,5,884652088
686,144,2,884651894
686,175,3,884652276
686,245,4,884651746
686,251,4,884651818
686,268,3,884651894
686,274,4,884652482
686,289,3,884651648
686,489,4,884651420
686,495,2,884651648
686,565,4,884652276
686,645,4,884652089
686,710,5,884651420
686,742,4,884651894
686,866,4,884652331
686,884,3,884652429
686,936,2,884652144
699,12,3,884493899
699,22,4,884494252
699,31,3,884494215
699,52,5,884493523
699,57,4,884493943
699,101,4,884493862
699,102,4,884494310
699,156,3,884494420
699,170,4,884494215
699,179,3,884493899
699,200,4,884494420
699,216,3,884493899
699,277,3,884493862
699,321,5,884493713
699,333,4,884494380
699,357,5,884493899
699,367,3,884494420
699,469,3,884493712
699,553,3,884494380
699,568,3,884494278
699,623,4,884493712
722,24,3,880499050
722,51,2,880499254
722,101,4,880498996
722,148,3,880498970
722,150,4,880499019
722,157,4,880498768
722,161,4,880498890
722,175,5,880498795
722,185,3,880498938
722,217,3,880498996
722,236,3,880498938
722,254,3,880499019
722,277,4,880498938
722,289,3,880498746
722,357,4,880498889
722,360,2,880498816
722,367,5,880498912
722,371,3,880499050
722,469,3,880498970
722,477,3,880499019
722,500,3,880498912
722,884,1,880499254
728,4,1,893286168
728,51,4,893286637
728,60,2,893286261
728,72,2,893286149
728,85,1,893286373
728,95,2,893286338
728,98,3,893286638
728,130,4,893286638
728,175,4,893286638
728,261,3,893286338
728,268,3,893286299
728,280,4,893286638
728,421,1,893286491
728,509,3,893286204
728,551,5,893286637
728,575,2,893286511
728,645,4,893286638
728,710,3,893286638
728,875,4,893286638
728,964,1,893286511
728,1015,4,893286637
731,40,5,882589792
731,48,5,882589819
731,51,3,882590201
731,60,4,882590200
731,72,5,882589626
731,95,3,882590201
731,117,4,882590200
731,251,3,882590201
731,289,5,882589593
731,343,1,882590201
731,346,2,882590201
731,360,3,882590201
731,376,5,882589845
731,489,5,882589593
731,495,2,882590201
731,517,4,882589967
731,567,1,882590201
731,645,4,882589552
731,661,5,882589879
731,812,5,882589819
739,0,4,879523187
739,1,5,879523187
739,48,3,879522681
739,51,3,879522839
739,60,4,879523187
739,95,4,879523187
739,98,3,879522814
739,157,3,879522681
739,175,3,879522872
739,269,2,879522753
739,289,5,879523187
739,343,1,879522906
739,360,4,879523187
739,376,2,879522872
739,489,4,879523187
739,565,3,879522781
739,645,4,879523187
739,742,4,879523187
739,847,3,879522814
739,1288,4,879523187
761,1,5,878718810
761,17,4,878719371
761,30,1,878719294
761,48,1,878718996
761,58,5,878719186
761,77,3,878719294
761,83,2,878719371
761,124,1,878719406
761,134,5,878719551
761,245,1,878718996
761,263,3,878719448
761,276,3,878719594
761,289,4,878718810
761,321,5,878719533
761,355,5,878719219
761,516,4,878719594
761,567,5,878718996
761,658,1,878719186
761,941,4,878718855
761,1069,1,878719406
764,0,5,880345862
764,12,2,880346340
764,68,2,880346491
764,73,2,880346392
764,77,3,880346797
764,86,4,880346418
764,89,4,880346768
764,103,4,880346204
764,133,5,880346204
764,148,5,880346255
764,188,4,880346308
764,189,5,880346722
764,225,5,880347034
764,289,5,880345862
764,295,5,880346951
764,357,2,880346255
764,510,5,880346694
764,594,4,880346466
764,597,4,880346282
764,725,5,880346975
764,791,4,880346911
764,843,5,880346854
764,956,5,880346606
798,66,5,879254077
798,72,3,879253668
798,101,5,879254026
798,104,3,879253795
798,125,5,879254026
798,157,5,879253668
798,175,2,879253755
798,189,4,879254026
798,241,3,879254077
798,251,4,879253720
798,254,3,879254077
798,289,5,879253668
798,321,5,879254077
798,357,4,879254077
798,360,3,879253720
798,380,4,879253795
798,419,4,879253720
798,494,5,879254027
798,565,4,879253668
798,590,4,879254026
798,604,4,879253795
798,679,4,879253969
798,923,4,879253969
808,1,5,891036743
808,51,3,891037069
808,98,5,891036989
808,104,5,891036809
808,117,3,891037127
808,130,5,891036743
808,157,3,891036903
808,175,3,891037091
808,274,2,891037172
808,280,3,891036903
808,289,4,891036809
808,325,5,891036743
808,360,1,891037020
808,565,3,891036744
808,582,4,891037069
808,604,2,891036809
808,645,4,891036903
808,710,4,891036743
808,742,4,891036744
808,911,1,891037205
810,40,5,886377311
810,72,5,886377248
810,95,4,886377483
810,104,4,886377248
810,144,5,886377579
810,157,5,886377311
810,175,3,886377579
810,251,3,886377483
810,274,5,886377686
810,289,5,886376983
810,325,4,886377579
810,335,4,886377530
810,360,2,886377426
810,403,5,886377530
810,419,3,886377041
810,421,4,886377771
810,645,5,886377373
810,661,3,886377579
810,664,4,886377082
810,866,5,886377311
810,884,4,886377686
811,1,3,877625109
811,48,4,877625368
811,60,4,877625294
811,95,5,877625367
811,98,4,877625368
811,117,2,877625367
811,175,5,877625368
811,274,4,877625294
811,279,3,877625224
811,280,5,877625294
811,289,2,877625109
811,360,1,877625461
811,376,4,877625537
811,419,3,877625610
811,591,4,877625224
811,645,5,877625461
811,847,4,877625294
811,980,1,877625461
811,1001,3,877625461
811,1171,4,877625537
817,1,5,891870264
817,4,4,891870364
817,51,2,891870389
817,60,5,891870364
817,72,3,891870301
817,98,4,891870301
817,117,4,891870515
817,157,4,891870301
817,243,5,891870222
817,261,5,891870473
817,269,4,891870389
817,289,4,891870222
817,489,3,891870173
817,567,1,891870590
817,624,4,891870301
817,645,2,891870222
817,673,2,891870546
817,710,4,891870173
817,931,4,891870590
817,1029,1,891883071
817,1274,3,891870301
819,1,5,887954906
819,60,5,887954934
819,98,2,887955079
819,116,3,887955180
819,157,3,887954853
819,175,1,887955223
819,184,4,887954853
819,252,4,887955241
819,261,1,887955180
819,269,2,887955020
819,280,5,887954878
819,289,4,887954853
819,325,3,887954828
819,360,2,887955020
819,403,2,887955046
819,495,3,887955020
819,624,3,887955204
819,710,5,887954934
819,866,2,887955046
819,1001,1,887954972
819,1118,3,887954906
823,40,3,877020964
823,51,4,877021044
823,60,3,877020927
823,95,3,877021002
823,117,2,877021121
823,139,4,877020871
823,144,2,877020965
823,175,1,877021077
823,251,2,877021002
823,274,3,877021121
823,289,2,877020871
823,331,4,877021121
823,339,4,877020927
823,360,2,877021044
823,419,3,877020927
823,565,2,877020927
823,661,1,877021002
823,722,2,877021077
823,1004,3,877021121
823,1167,2,877021121
848,23,5,879695153
848,29,5,879695469
848,56,5,879695515
848,60,5,879695056
848,66,4,879695317
848,68,5,879695896
848,84,5,879695420
848,101,5,879695469
848,153,5,879695086
848,161,5,879695469
848,201,4,879695317
848,220,5,879696059
848,273,5,879695782
848,370,4,879695125
848,402,5,879695086
848,432,5,879695680
848,516,5,879695588
848,541,5,879695420
848,586,5,879695469
848,637,5,879695896
848,681,5,879695680
848,950,5,879695153
848,1005,5,879695420
856,40,2,883432301
856,59,3,883432688
856,89,5,883432663
856,95,3,883432251
856,98,3,883432301
856,133,4,883432633
856,157,5,883432193
856,251,4,883432352
856,331,1,883432397
856,335,3,883432515
856,339,4,883432397
856,355,5,883432663
856,597,5,883432633
856,609,1,883432711
856,645,3,883432251
856,658,5,883432663
856,659,5,883432141
856,722,1,883432470
856,730,3,883432633
856,884,2,883432423
856,940,1,883432170
856,1040,4,883432633
857,43,3,879459504
857,49,3,880932746
857,52,2,879460595
857,58,4,880932911
857,72,3,879459087
857,104,3,880933013
857,144,2,879459926
857,189,5,880932912
857,213,4,880933072
857,274,1,879459926
857,280,4,880933013
857,289,4,879458829
857,360,3,879459337
857,419,3,879459087
857,426,3,880932692
857,489,4,879458608
857,500,5,880932449
857,604,3,880932343
857,746,4,879459087
857,875,5,879459087
857,1148,4,880932449
865,0,3,891221165
865,1,2,891220955
865,130,2,891221006
865,184,4,891221165
865,214,2,891221165
865,243,4,891221165
865,251,3,891221302
865,325,4,891221206
865,346,2,891221006
865,380,4,891221165
865,395,4,891221165
865,489,3,891221165
865,565,4,891221302
865,645,1,891220881
865,710,1,891220955
865,742,2,891221165
865,812,2,891221165
865,931,3,891221165
865,1084,2,891221006
865,1149,2,891221006
872,95,4,891392303
872,98,4,891392756
872,104,3,891392360
872,115,3,891392303
872,157,3,891392818
872,206,3,891392871
872,251,1,891392577
872,268,2,891392577
872,289,2,891392091
872,339,1,891392698
872,360,2,891392577
872,419,5,891392177
872,489,2,891392092
872,567,1,891392577
872,645,4,891392238
872,710,5,891392177
872,847,4,891392656
872,940,3,891392577
872,1001,2,891392698
872,1080,4,891392698
875,60,3,879428101
875,95,4,879428145
875,101,4,879428378
875,170,5,879428481
875,185,4,879428378
875,200,5,879428406
875,289,5,879428072
875,319,5,879428406
875,329,4,879428406
875,333,4,879428481
875,359,4,879428354
875,360,3,879428145
875,407,4,879428451
875,536,5,879428354
875,558,5,879428378
875,618,4,879428421
875,650,5,879428406
875,686,4,879428354
875,757,4,879428451
875,973,2,879428253
875,1040,5,879428354
887,17,4,879365497
887,49,4,879365004
887,77,5,879365449
887,83,4,879365072
887,108,5,879365154
887,148,4,879365104
887,178,3,879365475
887,179,4,879365072
887,191,4,879365104
887,221,4,879365154
887,254,5,879365004
887,289,5,879364981
887,315,4,879365224
887,365,5,879365497
887,372,4,879365086
887,489,5,879364981
887,533,4,879365054
887,568,4,879365004
887,583,5,879365054
887,736,4,879365497
894,11,3,879438082
894,12,3,879437965
894,24,4,879437950
894,49,4,879437997
894,52,5,879437950
894,89,5,879438011
894,95,4,879437727
894,98,4,879437748
894,103,5,879438101
894,140,3,879438082
894,175,3,879437712
894,278,2,879438101
894,357,5,879438062
894,364,4,879438123
894,403,4,879437793
894,405,3,879438062
894,431,5,879437950
894,597,4,879438028
894,884,3,879437845
894,1198,2,879437868
913,8,2,887122085
913,16,3,887124121
913,33,2,887124121
913,83,1,887124121
913,166,3,887122324
913,257,3,887123464
913,273,4,887122028
913,293,5,887124376
913,310,5,887123464
913,366,2,887123465
913,374,4,887122029
913,377,3,887122325
913,434,2,887124376
913,437,3,887122324
913,496,3,887123465
913,524,5,887124121
913,663,5,887122085
913,710,3,887121969
913,840,3,887124121
913,1268,4,887123886
913,1310,1,887123886
925,1,4,888351713
925,51,2,888636270
925,60,3,888636202
925,77,3,888351813
925,95,3,888636269
925,117,3,888636270
925,130,5,888351623
925,157,4,888636202
925,243,3,888351713
925,251,3,888636202
925,289,4,888636202
925,325,4,888351623
925,331,1,888636269
925,360,3,888636269
925,419,3,888636202
925,489,5,888636082
925,645,3,888351623
925,710,3,888351622
925,742,4,888351623
925,850,3,888636082
940,10,4,875048952
940,12,2,875049038
940,24,5,875049144
940,52,5,875048887
940,63,5,875048887
940,68,4,875049144
940,95,4,875048532
940,140,5,875048886
940,141,3,875049038
940,153,5,875048887
940,157,4,875048495
940,158,4,875049038
940,180,5,875048886
940,209,4,875048952
940,355,4,875049038
940,450,4,875049077
940,610,3,875048996
940,645,4,875048495
940,665,4,875049077
940,858,5,875048996
940,917,4,875048996
940,1001,2,875048581
