uid,iid,val,tag
257,376,5,885701062
257,482,3,885701044
257,509,5,885700778
257,645,5,885700877
257,661,3,885701024
257,710,5,885700778
257,796,4,885700946
257,847,5,885701024
257,1151,1,885701099
259,51,4,890618898
259,60,3,890618476
259,104,3,890618295
259,130,3,890618349
259,157,3,890618198
259,175,4,890618198
259,213,5,890618729
259,280,4,890618198
259,353,4,890618476
259,565,2,890618198
259,591,4,890618537
259,645,3,890618198
259,710,5,890618198
259,803,5,890618729
259,812,5,890618729
259,847,5,890618349
259,911,5,890618729
259,941,5,890618728
259,1015,5,890618729
259,1029,5,890618729
259,1118,1,890618403
259,1171,4,890618537
259,1270,5,890618729
259,1331,5,890618729
260,40,3,890454941
260,51,4,890454974
260,60,4,890454087
260,95,4,890454217
260,117,4,890454190
260,140,4,890455974
260,175,3,890454310
260,206,5,890454351
260,251,3,890455521
260,267,5,890456142
260,278,4,890456142
260,335,5,890455190
260,339,4,890454843
260,340,2,890456142
260,403,4,890454246
260,549,5,890456142
260,567,5,890454351
260,645,5,890454310
260,661,5,890454351
260,722,5,890455020
260,742,5,890454045
260,847,4,890454279
260,884,3,890455190
260,911,5,890455190
260,975,5,890454351
260,1080,3,890454974
260,1287,3,890454045
265,49,5,892257865
265,77,3,892257940
265,86,3,892257940
265,89,5,892257831
265,117,1,892257446
265,130,4,892256705
265,133,4,892258004
265,139,4,892256828
265,242,4,892258004
265,251,3,892256892
265,289,4,892256662
265,331,1,892257419
265,360,3,892256967
265,500,4,892258004
265,510,4,892257940
265,565,2,892256765
265,597,3,892257897
265,637,3,892257897
265,686,3,892258004
265,710,4,892256705
265,727,2,892257101
265,858,4,892258004
265,1009,2,892258038
272,40,3,891292935
272,72,4,891293008
272,85,3,891293304
272,98,3,891293048
272,104,2,891292761
272,130,4,891292811
272,139,5,891292905
272,184,4,891293008
272,243,4,891293048
272,251,4,891293048
272,289,3,891292761
272,325,4,891292846
272,346,4,891292905
272,395,3,891292873
272,565,4,891292846
272,624,4,891293201
272,710,3,891292873
272,742,3,891292761
272,796,4,891292905
272,830,3,891293108
272,1063,5,891293008
272,1084,4,891292873
277,1,3,891294959
277,31,4,891295360
277,36,5,891295330
277,58,5,891295330
277,60,5,891295230
277,95,4,891295230
277,117,3,891295230
277,157,3,891295099
277,184,4,891294932
277,289,5,891295044
277,321,5,891295360
277,325,4,891294932
277,380,5,891295043
277,403,2,891294980
277,407,5,891295360
277,489,5,891294959
277,506,5,891295330
277,710,5,891294932
277,741,5,891295330
277,796,4,891295130
277,812,3,891295007
277,827,5,891295164
277,1118,4,891295164
280,40,5,881200745
280,48,4,881200603
280,51,4,881200789
280,60,4,881200264
280,72,5,881200264
280,85,2,881200457
280,95,3,881200643
280,144,3,881200789
280,157,2,881200457
280,175,5,881200745
280,269,5,881200457
280,280,3,881200457
280,339,3,881200789
280,343,2,881200789
280,360,3,881200704
280,403,3,881200643
280,482,4,881200643
280,509,4,881200264
280,591,3,881200519
280,604,3,881200491
280,645,4,881200643
280,664,1,881200297
280,847,1,881200491
280,1080,1,881200789
280,1118,4,881200520
280,1167,2,881200789
281,1,5,879949347
281,43,5,879949417
281,60,4,879949367
281,85,3,879949468
281,95,4,879949525
281,104,3,881702875
281,139,4,879949438
281,157,5,879949367
281,252,4,881702939
281,268,2,879949504
281,269,3,881702919
281,280,3,879949394
281,331,1,881703044
281,346,4,879949347
281,489,4,879949347
281,565,4,879949394
281,645,3,879949438
281,742,3,879949394
281,850,4,879949417
281,875,2,881703044
281,1001,3,879949594
281,1194,4,879949468
288,12,2,876789463
288,24,3,876789736
288,68,3,876789581
288,87,5,876789843
288,97,4,876789373
288,103,2,876790499
288,106,1,876790499
288,120,4,876789373
288,124,3,876789581
288,136,2,876790576
288,140,4,876789514
288,158,4,876790464
288,198,3,876789628
288,209,4,876789628
288,267,2,876790361
288,364,4,876789463
288,369,4,876789943
288,402,3,876789736
288,450,3,876789581
288,523,3,876790611
288,528,2,876790323
288,549,2,876789373
288,609,4,876790292
288,641,3,876789180
288,644,3,876790653
288,697,1,876790734
288,771,1,876790576
299,10,4,875650267
299,49,3,875650267
299,51,4,875650018
299,60,4,875649995
299,95,3,875649995
299,98,3,875650068
299,116,1,875650132
299,223,5,875650068
299,433,4,875650329
299,457,4,875650018
299,638,4,875650329
299,645,4,875649995
299,661,4,875650068
299,687,5,875650298
299,722,2,875650042
299,878,4,875650267
299,925,5,875650105
299,980,3,875650018
299,996,4,875650329
299,1171,5,875650105
301,51,2,879436875
301,95,1,879436911
301,98,3,879436844
301,104,4,879436739
301,117,2,879436911
301,144,2,879436875
301,157,3,879436739
301,175,1,879436739
301,243,2,879436785
301,268,2,879436960
301,269,4,879436911
301,280,3,879436785
301,360,3,879436874
301,391,2,879437035
301,403,4,879436820
301,582,2,879436932
301,682,2,879436820
301,884,2,879436875
301,912,2,879436981
301,941,2,879436785
301,1001,3,879436981
303,17,4,884968415
303,51,4,884968415
303,60,3,884966696
303,77,5,884968415
303,83,3,884968264
303,89,4,884968264
303,95,4,884968415
303,98,3,884967167
303,144,3,884967391
303,153,5,884968415
303,252,3,884967896
303,268,3,884966972
303,269,4,884968415
303,289,1,884967017
303,339,1,884967253
303,348,4,884968415
303,364,3,884968078
303,509,3,884966697
303,591,3,884967520
303,610,4,884968415
303,645,5,884968415
303,661,3,884967391
303,710,5,884968415
303,866,3,884967017
303,1068,2,884967167
303,1151,3,884967520
308,0,4,877370319
308,40,3,877370319
308,72,3,877370319
308,157,5,877370288
308,213,4,877370356
308,243,2,877370319
308,268,4,877370319
308,279,2,877370383
308,280,3,877370419
308,289,4,877370383
308,343,4,877370383
308,380,2,877370356
308,495,3,877370419
308,565,4,877370419
308,604,5,877370356
308,645,3,877370288
308,847,5,877370383
308,911,5,877370356
308,1167,3,877370383
308,1183,2,877370319
309,10,5,879436576
309,12,3,879436062
309,17,3,879436534
309,40,5,879435664
309,52,4,879436104
309,89,5,879436137
309,95,1,879436712
309,107,1,879436035
309,133,5,879436268
309,157,3,879435606
309,175,3,879435729
309,302,5,879436534
309,357,5,879436177
309,406,4,879436292
309,464,5,879435764
309,520,5,879436035
309,609,4,879436242
309,654,5,879436467
309,658,5,879436104
309,835,4,879436137
309,1121,1,879436177
316,51,3,891446783
316,60,4,891446190
316,98,4,891446438
316,116,4,891446843
316,117,4,891446575
316,139,3,891446371
316,144,2,891446819
316,175,5,891446843
316,268,3,891446575
316,269,3,891446575
316,274,2,891446887
316,353,5,891446819
316,551,4,891446251
316,575,2,891446412
316,582,4,891446371
316,604,4,891446190
316,605,4,891446783
316,645,4,891446313
316,710,4,891446208
316,802,4,891446887
316,847,3,891446438
316,1085,3,891446819
318,1,4,876280242
318,4,3,889816026
318,48,4,876280289
318,85,2,879977242
318,104,4,879975504
318,115,3,889816107
318,139,4,889816026
318,261,3,889816136
318,268,5,876280338
318,280,4,875707746
318,339,2,889816172
318,353,3,889816233
318,380,4,879975504
318,403,4,875707721
318,489,3,875707746
318,591,3,879977089
318,710,5,889816026
318,742,3,879975481
318,793,4,875707690
318,838,4,889816332
318,875,3,881355802
318,980,3,889816267
318,1001,3,889816233
332,31,4,891045496
332,33,5,891045551
332,49,4,891045666
332,95,3,891045496
332,101,5,891045082
332,156,3,891045496
332,174,4,891045496
332,175,4,891044596
332,177,3,891045624
332,189,4,891045496
332,221,4,891045496
332,230,4,891045117
332,291,5,891045515
332,307,4,891045335
332,325,5,891044095
332,367,4,891045496
332,376,3,891045496
332,434,5,891045410
332,489,2,891044134
332,539,4,891045496
332,568,1,891045191
332,618,4,891045245
332,624,5,891044659
332,645,4,891044389
332,686,4,891045031
332,964,3,891045496
334,51,4,891567125
334,60,4,891566952
334,98,3,891566903
334,104,5,891566952
334,117,4,891567053
334,144,4,891567125
334,157,1,891566808
334,175,2,891567098
334,184,5,891567004
334,269,4,891567029
334,274,3,891567251
334,280,4,891566952
334,346,4,891566861
334,489,4,891566808
334,495,1,891567098
334,605,3,891567053
334,645,5,891567029
334,710,3,891566808
334,742,5,891566808
334,802,3,891567159
334,1063,5,891566808
334,1080,2,891566976
340,60,4,890757686
340,95,3,890757997
340,223,4,890757841
340,339,3,890758051
340,419,5,890757659
340,457,3,890758169
340,482,3,890758113
340,582,5,890757745
340,591,3,890757961
340,616,4,890757782
340,635,3,890758080
340,838,5,890757997
340,866,4,890757961
340,908,5,890758113
340,911,5,890757961
340,925,4,890757886
340,931,5,890757745
340,1001,1,890758050
340,1171,5,890757961
340,1214,4,890757717
340,1293,2,890757782
352,4,4,891402757
352,43,2,891402443
352,48,5,891402757
352,98,2,891402259
352,115,4,891402757
352,117,4,891402405
352,130,5,891402757
352,157,5,891402757
352,252,2,891402636
352,269,2,891402567
352,280,4,891402757
352,289,5,891402757
352,325,4,891402757
352,397,4,891402674
352,403,3,891401992
352,604,4,891401992
352,624,5,891402757
352,645,3,891402310
352,659,2,891402587
352,710,5,891402757
352,742,4,891401942
352,802,1,891402617
352,847,2,891402444
352,941,2,891402358
352,1001,1,891402617
354,0,4,879486529
354,60,5,879485523
354,98,4,879486422
354,104,4,879486422
354,116,4,879485760
354,171,4,879486422
354,223,4,879486529
354,269,3,879486422
354,289,5,879485423
354,380,4,879486422
354,495,4,879486422
354,509,4,879485423
354,565,5,879486529
354,591,4,879485523
354,645,4,879486529
354,802,4,879485760
354,812,4,879486421
354,875,4,879485423
354,876,3,879486421
354,936,4,879486529
354,1001,4,879485523
354,1068,4,879485523
354,1173,5,879486421
354,1264,4,879485760
354,1346,4,879486421
355,51,3,891406289
355,60,4,891406076
355,95,1,891406076
355,98,4,891406241
355,104,4,891406040
355,130,5,891405651
355,157,5,891406040
355,175,4,891406500
355,184,4,891405619
355,280,5,891405978
355,289,3,891405721
355,325,4,891405619
355,335,1,891406241
355,419,3,891405978
355,509,3,891405721
355,517,2,891406040
355,604,3,891405619
355,624,4,891406372
355,645,3,891405978
355,673,3,891406317
355,710,5,891405651
355,847,4,891406193
355,875,5,891406372
355,1163,4,891405721
358,23,3,886453402
358,24,4,886453214
358,25,3,886453373
358,30,3,886453214
358,52,5,886453305
358,136,3,886453354
358,139,4,886453490
358,140,4,886453305
358,141,4,886453325
358,144,3,886453431
358,153,5,886453354
358,158,4,886453305
358,165,4,886453402
358,175,3,886453271
358,180,5,886453239
358,209,5,886453325
358,261,4,886453467
358,289,5,886453161
358,305,4,886453354
358,357,5,886453271
358,402,4,886453373
358,445,3,886453325
358,521,3,886453402
358,529,4,886453402
358,609,3,886453354
358,710,5,886453450
358,941,4,886453467
361,1,5,885019260
361,48,5,885019537
361,51,3,885019651
361,60,4,885019304
361,95,3,885019357
361,98,2,885019504
361,116,1,885019695
361,117,4,885019504
361,139,2,885019435
361,144,2,885019651
361,157,4,885019435
361,175,1,885019592
361,184,5,885019261
361,251,2,885019435
361,268,5,885019357
361,274,2,885019651
361,280,5,885019261
361,353,5,885019537
361,575,1,885019722
361,645,5,885019304
361,673,5,885019504
361,710,4,885019304
361,875,5,885019504
361,911,2,885019746
361,936,2,885019468
363,1,4,875931309
363,60,4,875931432
363,72,4,875931309
363,95,5,875931432
363,139,3,875931309
363,251,2,875931478
363,274,4,875931478
363,289,5,875931309
363,331,4,875931432
363,360,3,875931432
363,457,4,875931561
363,489,4,875931309
363,565,3,875931309
363,567,3,875931585
363,674,5,875931585
363,722,1,875931561
363,803,4,875931478
363,850,3,875931432
363,884,2,875931561
363,980,2,875931432
368,4,4,889427890
368,52,5,889428642
368,53,5,889428642
368,63,5,889428642
368,139,5,889428642
368,161,5,889428642
368,261,4,889428097
368,269,5,889428642
368,357,5,889428642
368,367,3,889428494
368,395,4,889428642
368,457,2,889428228
368,490,4,889428442
368,608,5,889428642
368,616,2,889428072
368,624,5,889428641
368,632,4,889428418
368,661,3,889428228
368,827,4,889428011
368,884,3,889428228
368,1001,3,889428228
368,1194,3,889428268
374,1,5,886621795
374,29,5,886621917
374,36,4,886621917
374,60,4,886621795
374,75,4,886622066
374,154,4,886622024
374,162,4,886622131
374,172,4,886622024
374,211,3,886622024
374,256,5,886621917
374,311,4,886621917
374,349,3,886622131
374,361,5,886621950
374,460,3,886622024
374,467,3,886622131
374,474,4,886621985
374,502,4,886621985
374,518,2,886622131
374,530,3,886622131
374,556,2,886622131
374,599,4,886622131
374,645,4,886621795
374,719,3,886621985
374,739,3,886622024
374,741,4,886621917
374,773,4,886622131
374,790,4,886622066
374,797,2,886621950
383,1,5,891273509
383,43,4,891273761
383,98,4,891274091
383,130,5,891273509
383,157,4,891273683
383,175,4,891274028
383,184,4,891273509
383,252,3,891273716
383,261,4,891274091
383,268,4,891273874
383,269,4,891283502
383,280,4,891273509
383,289,4,891273649
383,360,5,891283502
383,605,4,891274055
383,624,5,891274055
383,645,4,891273809
383,710,5,891273683
383,875,4,891274232
383,876,3,891273761
383,973,4,891274962
383,1167,4,891273905
385,12,4,877654961
385,23,3,877655085
385,25,2,877655195
385,52,3,877654961
385,58,5,877654961
385,87,4,877654961
385,97,4,877655085
385,136,4,877655145
385,140,5,877655028
385,141,3,877655028
385,144,4,877655085
385,151,3,877655145
385,158,3,877654961
385,189,5,877654961
385,209,3,877655028
385,278,3,877655145
385,357,4,877654961
385,402,3,877655145
385,534,3,877655195
385,609,4,877655028
385,759,5,877655145
385,996,3,877655195
385,1011,4,877655146
399,40,4,885676490
399,48,2,885676526
399,60,4,885676365
399,72,3,885676365
399,95,3,885676411
399,98,3,885676490
399,104,3,885676526
399,144,4,885676582
399,157,5,885676316
399,175,2,885676411
399,245,4,885676452
399,251,4,885676452
399,252,4,885676552
399,289,4,885676230
399,339,3,885676490
399,380,3,885676230
399,403,4,885676411
399,489,4,885676230
399,645,4,885676230
399,710,5,885676316
399,866,4,885676452
399,875,3,885676316
407,0,4,889679947
407,1,5,889679683
407,43,5,889679982
407,60,4,889679791
407,95,5,889680045
407,98,2,889679791
407,130,4,889679683
407,157,3,889679857
407,175,5,889680073
407,184,3,889679761
407,213,2,889679901
407,261,4,889679982
407,269,3,889679947
407,289,3,889679683
407,325,5,889679715
407,495,5,889680018
407,509,4,889679761
407,565,5,889679947
407,575,3,889679982
407,645,3,889679857
407,673,3,889680073
407,706,1,889680018
407,710,4,889679761
407,875,3,889680045
407,941,5,889679683
407,1001,4,889680045
407,1183,4,889679901
409,72,4,888627138
409,98,3,888626786
409,130,4,888627138
409,144,3,888626990
409,157,2,888626538
409,175,2,888626857
409,184,1,888626538
409,243,3,888626583
409,289,4,888627138
409,325,4,888627138
409,360,1,888626819
409,376,4,888627138
409,397,4,888627138
409,489,5,888627137
409,551,3,888626481
409,624,4,888627138
409,645,3,888626538
409,659,3,888627138
409,673,2,888626881
409,691,2,888627018
409,710,5,888627137
409,742,2,888626506
409,746,3,888626710
409,796,3,888626913
409,812,3,888626612
409,875,2,888626881
409,995,3,888626682
409,1118,3,888626710
413,1,5,884998953
413,4,5,884999037
413,49,5,884999439
413,60,5,884999066
413,72,4,884999347
413,95,2,884999128
413,116,3,884998993
413,130,5,884998953
413,157,5,884998953
413,175,3,884999147
413,229,5,884999347
413,252,2,884999193
413,274,1,884999066
413,331,3,884999193
413,403,3,884999128
413,477,5,884999394
413,495,4,884999127
413,509,4,884998993
413,645,4,884999066
413,691,4,884999286
413,710,4,884998953
413,742,4,884999066
413,802,3,884999193
413,866,4,884999170
413,941,5,884998972
414,50,4,879439610
414,51,4,879439205
414,78,5,879439960
414,88,4,879439865
414,98,5,879439135
414,101,5,879439864
414,112,5,879439685
414,125,4,879439610
414,144,2,879439205
414,157,4,879439135
414,174,5,879439791
414,175,5,879439349
414,216,5,879439865
414,247,4,879439865
414,333,5,879439684
414,361,4,879439960
414,489,4,879439108
414,568,5,879439791
414,661,1,879439386
414,666,3,879439960
414,746,4,879439311
414,790,3,879439610
414,918,5,879439684
414,1208,5,879439791
417,1,2,891282551
417,4,2,891282595
417,40,4,891282738
417,43,1,891282836
417,60,5,891282836
417,98,1,891282738
417,115,2,891282626
417,157,5,891282551
417,214,1,891282521
417,280,5,891282520
417,325,2,891282521
417,403,2,891282738
417,489,5,891282765
417,604,3,891282521
417,645,3,891282656
417,710,3,891282680
417,866,4,891282595
417,1015,1,891282765
417,1222,2,891282813
417,1318,5,891282706
430,1,3,877844062
430,43,3,877844559
430,48,3,877844377
430,51,4,877844559
430,72,3,877844183
430,95,5,877844377
430,98,4,877844377
430,104,3,879038461
430,117,4,877844489
430,144,3,877844559
430,175,4,877844377
430,243,4,877844183
430,268,3,877844489
430,289,4,877844062
430,489,3,877844062
430,645,4,877844248
430,746,3,881127436
430,875,3,881127786
430,884,2,877844657
430,1001,2,877844489
430,1118,4,881127620
440,24,5,891035468
440,49,3,891035441
440,60,2,891035056
440,68,3,891035699
440,85,4,891035289
440,86,3,891036306
440,95,4,891035211
440,136,3,891035507
440,140,4,891035489
440,209,4,891035468
440,261,4,891035247
440,339,3,891035211
440,402,4,891035489
440,500,4,891035528
440,575,2,891035350
440,641,4,891035528
440,645,3,891035056
440,710,4,891035056
440,1080,4,891035267
440,1118,3,891035144
442,43,4,883504593
442,95,5,883504593
442,104,3,883504564
442,117,3,883504796
442,144,2,883504866
442,157,5,883504617
442,175,4,883505171
442,252,5,883504771
442,269,4,883504682
442,274,2,883504818
442,280,5,883504654
442,288,2,883505396
442,289,5,883504521
442,297,5,883505379
442,457,1,883504844
442,460,1,883505492
442,489,3,883504564
442,533,3,883505465
442,682,5,883504866
442,710,4,883504564
442,722,3,883504889
442,742,5,883504748
442,802,1,883504818
442,1001,1,883504748
443,49,5,890247385
443,58,4,891979402
443,89,4,891979402
443,98,5,890247082
443,104,3,891979402
443,117,4,891979402
443,130,5,891978637
443,157,3,890246907
443,175,1,890247172
443,261,4,890247172
443,269,3,891979403
443,274,3,891979403
443,289,2,890246847
443,357,5,890247287
443,380,5,890246907
443,489,4,891979402
443,500,5,890247287
443,520,5,890247385
443,645,4,891979402
443,710,4,890246940
443,735,4,891979402
443,1215,3,891979403
443,1274,4,891978663
443,1297,2,891978807
460,0,3,885355735
460,1,3,885355646
460,40,4,885355805
460,43,4,885355757
460,95,3,885355805
460,157,4,885355735
460,175,1,885355839
460,177,2,885355890
460,184,4,885355679
460,251,3,885355757
460,339,2,885355679
460,346,2,885355757
460,357,3,885356089
460,402,2,885355890
460,489,3,885355705
460,500,5,885356112
460,510,4,885356112
460,565,3,885355778
460,591,1,885355705
460,710,4,885355646
460,754,2,885355930
460,762,5,885355890
460,926,2,885355930
474,1,3,891451083
474,43,4,891451149
474,49,5,891452276
474,157,1,891451205
474,184,4,891451341
474,189,4,891627857
474,243,1,891451341
474,289,2,891451276
474,325,4,891452177
474,339,5,891628024
474,357,5,891627857
474,377,4,891627606
474,380,5,891451276
474,422,4,891627606
474,489,4,891451276
474,551,2,891627606
474,624,5,891627927
474,706,3,891451693
474,710,2,891451083
474,1063,5,891451402
481,4,3,887644022
481,10,4,887644063
481,60,3,887644023
481,95,4,887643365
481,98,4,887643289
481,117,4,887643461
481,153,4,887644085
481,157,2,887644023
481,175,4,887643365
481,189,4,887644063
481,251,3,887644023
481,289,3,887644023
481,325,3,887643146
481,357,4,887644063
481,360,3,887644023
481,382,2,887644102
481,403,4,887643315
481,445,3,887644063
481,489,4,887643096
481,591,3,887644022
481,661,2,887644023
481,710,5,887643146
481,796,4,887643340
481,884,4,887643499
481,925,3,887644023
481,1171,3,887644022
484,0,5,891040423
484,1,5,891040423
484,4,4,891040967
484,60,3,891041171
484,95,1,891041103
484,98,2,891040560
484,104,3,891040967
484,117,3,891041782
484,175,2,891041551
484,184,2,891040688
484,243,4,891040688
484,251,3,891041275
484,289,2,891040897
484,360,3,891041551
484,403,2,891041551
484,489,4,891040493
484,565,3,891041485
484,710,4,891040423
484,796,3,891040423
484,827,3,891040967
484,830,1,891040560
484,847,2,891041705
484,908,3,891042162
484,955,4,891042027
484,1118,3,891040560
484,1149,5,891040560
510,4,4,890004686
510,51,3,890005102
510,60,4,890004795
510,95,4,890005011
510,223,5,890004728
510,252,3,890004892
510,269,5,890004879
510,274,2,890005076
510,280,4,890004778
510,419,5,890004686
510,457,3,890004916
510,582,2,890004827
510,591,4,890004844
510,605,2,890004827
510,635,4,890004938
510,645,4,890004658
510,710,5,890004702
510,742,4,890004687
510,802,4,890004916
510,838,5,890004778
510,866,4,890004863
510,931,5,890004747
510,1001,1,890004916
510,1214,4,890004952
511,1,4,888578289
511,6,4,888580143
511,24,4,888589126
511,94,4,888580248
511,141,5,888579645
511,157,3,888578768
511,200,5,888579569
511,216,5,888579996
511,229,5,888579520
511,235,5,888579920
511,254,4,888579747
511,256,5,888579474
511,289,5,888578937
511,307,5,888579520
511,320,5,888579520
511,331,2,888579139
511,357,5,888579997
511,650,5,888579645
511,710,3,888578289
511,1113,4,888579569
511,1291,4,888578602
512,6,5,885062919
512,10,4,885062519
512,12,5,885062519
512,23,4,885062559
512,25,4,885062601
512,52,5,885062332
512,97,4,885062601
512,136,3,885062559
512,140,5,885062519
512,144,5,885062636
512,157,4,885062286
512,189,4,885062286
512,305,3,885062332
512,347,5,885063273
512,350,5,885063549
512,357,5,885062365
512,402,5,885062602
512,434,5,885063056
512,529,4,885062636
512,610,3,885062453
512,618,5,885063304
512,895,4,885062602
515,5,5,891290648
515,34,4,891290593
515,52,4,891290566
515,58,4,891290566
515,195,3,891290649
515,240,3,891290685
515,247,4,891290649
515,254,4,891290685
515,262,4,891290649
515,275,3,891290649
515,277,5,891290685
515,289,5,891290565
515,305,4,891290565
515,354,3,891290649
515,357,5,891290565
515,463,5,891290593
515,509,4,891290565
515,558,3,891290649
515,662,5,891290594
515,849,4,891290649
515,1063,5,891290565
519,0,5,885168819
519,1,3,885170330
519,17,3,885170516
519,49,4,885170394
519,72,5,885168677
519,86,4,885170476
519,95,3,885170330
519,196,1,885170476
519,274,2,885170330
519,289,5,885168591
519,325,4,885169083
519,360,4,885169052
519,412,1,885170476
519,489,5,885168591
519,509,4,885168862
519,597,4,885170516
519,645,4,885168906
519,659,5,885168939
519,796,3,885168591
519,803,4,885168906
519,1038,3,885170585
519,1047,1,885170547
519,1151,2,885170330
546,1,5,891282575
546,48,3,891282681
546,85,2,891282967
546,95,1,891282757
546,98,4,891282757
546,157,4,891282596
546,184,4,891282680
546,243,3,891282715
546,251,4,891282732
546,261,4,891282597
546,280,4,891282555
546,325,4,891282555
546,360,3,891282775
546,403,3,891282680
546,489,3,891282555
546,551,4,891282640
546,565,4,891282926
546,624,5,891282797
546,673,4,891282824
546,710,5,891282611
546,742,4,891282757
546,796,2,891282699
546,830,5,891282555
548,23,4,881672479
548,24,5,881672182
548,49,4,881672333
548,52,4,881672241
548,58,5,881672276
548,60,4,881672605
548,77,4,881672605
548,103,3,881672300
548,136,4,881672556
548,144,2,881671879
548,157,5,881671833
548,175,4,881671952
548,189,5,881672441
548,274,3,881671982
548,336,3,881672700
548,350,3,881672538
548,357,5,881672199
548,402,4,881672461
548,442,3,881672804
548,444,4,881672573
548,453,3,881672650
548,529,3,881672408
548,609,3,881672556
548,641,3,881672300
548,649,3,881672667
557,49,5,879436396
557,59,5,879436396
557,68,3,879436140
557,89,4,879435896
557,133,4,879436097
557,148,4,879435896
557,242,5,879436396
557,289,4,879435828
557,399,4,879436027
557,489,4,879436396
557,500,4,879436069
557,510,5,879436396
557,594,4,879436396
557,597,3,879436097
557,642,5,879436396
557,658,5,879436396
557,858,4,879435855
557,1040,5,879436396
557,1052,5,879436396
557,1201,2,879435896
569,1,4,881262145
569,43,4,881262795
569,60,2,881262307
569,72,3,881262307
569,117,1,881262497
569,139,3,881262404
569,157,3,881262189
569,175,3,881262497
569,243,5,881262256
569,251,1,881262795
569,268,2,881262795
569,269,4,881262256
569,289,4,881262625
569,346,5,881262256
569,360,1,881262497
569,403,3,881262404
569,495,2,881262437
569,661,1,881262557
569,691,2,881262534
569,742,3,881262145
569,847,1,881262437
569,1001,2,881262582
570,22,2,883354992
570,34,3,883354818
570,38,2,883355063
570,52,4,883354940
570,99,3,883354886
570,101,4,883354940
570,191,2,883354760
570,239,4,883355063
570,240,4,883355063
570,241,4,883354992
570,254,4,883354761
570,299,4,883354992
570,319,3,883354886
570,337,3,883354818
570,417,3,883354760
570,608,4,883355063
570,653,4,883354992
570,858,4,883354760
570,923,4,883354940
570,1031,4,883355063
571,12,2,879449763
571,28,1,879449799
571,45,3,879449708
571,49,3,879449632
571,133,4,879449683
571,173,4,879449573
571,222,4,879449573
571,289,4,879449179
571,360,3,879449277
571,402,2,879449610
571,403,4,879449243
571,405,3,879449840
571,431,4,879449763
571,481,2,879449683
571,500,5,879449610
571,565,4,879449209
571,645,4,879449243
571,858,5,879449610
571,1009,1,879449840
571,1336,3,879449734
574,31,4,878146853
574,34,4,878148087
574,36,5,878148012
574,40,2,878146638
574,51,3,878146541
574,52,2,878148295
574,66,4,878148329
574,83,1,878148329
574,95,1,878146447
574,102,5,878148199
574,156,5,878148199
574,174,3,878148137
574,189,2,878148137
574,200,5,878148087
574,225,2,878148137
574,240,5,878148388
574,244,3,878148229
574,251,3,878146540
574,311,4,878148087
574,321,5,878148258
574,333,1,878148199
574,356,3,878148295
574,357,2,878148258
574,367,5,878148358
574,473,2,878148087
574,566,1,878148199
577,4,3,887229335
577,12,4,888957788
577,30,2,890939697
577,60,3,887229335
577,87,4,888957666
577,95,3,888957453
577,117,3,887229523
577,130,2,888957735
577,139,2,890939697
577,144,3,888957735
577,153,4,888957584
577,157,1,888957735
577,183,2,890939753
577,252,2,888957735
577,261,3,887229503
577,274,3,888957490
577,305,2,888957735
577,331,1,888957735
577,495,1,888957735
577,570,3,888957833
577,605,1,888957758
577,645,4,887229386
577,710,5,887229355
577,1266,3,890939815
580,12,3,879641698
580,49,5,879641603
580,52,3,879641787
580,58,4,879641533
580,63,5,879643155
580,89,3,879641787
580,148,5,879641787
580,189,5,879643079
580,209,4,879643079
580,222,5,879641603
580,355,4,879641850
580,357,4,879641698
580,378,5,879642333
580,489,3,879641348
580,500,5,879641787
580,510,5,879641533
580,592,2,879642274
580,594,3,879641787
580,597,2,879642274
580,642,5,879642333
580,686,3,879641850
580,861,5,879642274
580,1000,4,879641698
580,1045,4,879641787
580,1052,3,879643155
580,1180,5,879641603
580,1219,4,879641850
580,1278,5,879641787
582,6,4,879384522
582,49,5,879384404
582,93,4,879384404
582,112,4,879384404
582,113,5,879384404
582,139,5,879384094
582,157,4,879384094
582,174,5,879384338
582,209,5,879384471
582,235,4,879384404
582,240,5,879384575
582,284,5,879384575
582,288,5,879384471
582,289,4,879384052
582,297,5,879384522
582,398,4,879384404
582,430,5,879384471
582,539,5,879384338
582,547,4,879384338
582,554,2,879384522
582,578,5,879384522
582,584,5,879384338
582,598,4,879384471
582,684,4,879384338
582,686,4,879384338
582,744,4,879384404
582,961,5,879384338
583,12,4,885774483
583,13,4,885778385
583,52,4,885778120
583,57,4,885778263
583,71,1,885778780
583,76,3,885774172
583,86,3,885778571
583,157,4,885774483
583,161,4,885778080
583,182,5,885774171
583,198,4,885778204
583,231,3,885778458
583,253,4,885774172
583,354,3,885774702
583,357,4,885777950
583,382,4,885774551
583,454,4,885778170
583,456,2,885778571
583,472,4,885774171
583,608,4,885778238
583,622,2,885778571
583,710,5,885773921
583,984,3,885774575
583,1179,3,885774508
593,0,4,875997093
593,12,4,874783052
593,49,4,874781004
593,52,3,874781076
593,58,5,874781050
593,68,4,874783052
593,77,3,874784095
593,117,3,874780909
593,133,4,874781173
593,174,3,874786695
593,189,4,874781076
593,230,4,874786664
593,240,4,874786664
593,275,4,877816302
593,289,3,875917841
593,357,3,874783018
593,387,3,874781173
593,399,3,874783298
593,419,3,874780864
593,489,4,877816219
593,565,3,874780864
593,592,4,874781207
593,686,3,874783470
593,884,2,874780945
