uid,iid,val
9497,7353,1
9498,7355,1
9500,7359,1
9503,7365,1
9505,7367,1
9506,7368,1
9507,7372,1
9514,7384,1
9515,7392,1
9526,7420,1
8986,7421,1
9527,7424,1
4324,7432,1
3838,7434,1
9538,7435,1
9549,7447,1
9553,7455,1
9554,7456,1
9456,7460,1
9561,7464,1
4547,7471,1
9568,7473,1
9570,7477,1
9575,7485,1
9577,7487,1
9596,7515,1
9596,7517,1
9596,7519,1
9599,7530,1
9602,7534,1
9604,7539,1
9607,7542,1
9596,7554,1
9613,7559,1
9596,7566,1
9618,7569,1
8182,7569,1
7713,7570,1
8550,7574,1
9246,7578,1
9619,7579,1
8647,7588,1
9624,7591,1
9053,7599,1
9640,7606,1
9641,7607,1
9643,7609,1
9648,7616,1
9649,7617,1
9654,7620,1
9660,7627,1
9663,7630,1
9506,7637,1
9670,7643,1
9673,7648,1
9676,7651,1
9686,7675,1
9426,7678,1
2756,7684,1
2756,7701,1
9697,7703,1
9707,7708,1
9709,7711,1
2864,7714,1
9715,7715,1
9720,7731,1
9721,7732,1
9724,7739,1
9728,7742,1
9729,7743,1
9731,7752,1
9736,7761,1
9447,7770,1
2997,7775,1
9750,7782,1
9756,7790,1
9758,7794,1
9760,7798,1
9760,7799,1
2856,7802,1
8849,7819,1
9780,7828,1
9786,7836,1
2495,7839,1
9790,7846,1
9793,7849,1
9795,7852,1
9796,7853,1
9797,7854,1
9799,7856,1
8887,7858,1
9804,7865,1
9797,7869,1
9731,7877,1
9462,7883,1
8881,7884,1
9813,7885,1
9815,7887,1
9819,7896,1
9822,7900,1
9797,7901,1
9823,7902,1
9505,7913,1
9833,7920,1
9834,7921,1
9035,7930,1
9028,7931,1
9837,7932,1
9028,7941,1
9842,7950,1
9847,7958,1
9851,7967,1
9855,7974,1
9857,7977,1
9859,7983,1
9862,7992,1
9863,7994,1
9863,7995,1
9866,8003,1
9872,8009,1
9873,8010,1
9877,8016,1
8363,8018,1
8870,8020,1
9881,8022,1
9887,8029,1
9892,8035,1
9893,8037,1
9900,8051,1
9906,8063,1
9917,8077,1
9332,8077,1
9930,8106,1
2700,8115,1
3592,8116,1
8110,8120,1
9934,8123,1
9935,8123,1
9011,8128,1
9943,8153,1
9945,8153,1
9947,8155,1
9951,8163,1
9958,8173,1
9963,8181,1
8425,8182,1
9964,8186,1
9969,8194,1
9977,8206,1
3019,8212,1
9979,8212,1
9983,8214,1
9985,8217,1
9989,8221,1
9992,8226,1
9992,8227,1
9996,8230,1
10002,8239,1
10007,8243,1
10008,8245,1
10011,8248,1
10012,8248,1
10016,8255,1
10017,8256,1
10028,8269,1
10028,8276,1
10028,8277,1
10034,8278,1
10036,8281,1
10038,8284,1
10042,8290,1
10047,8296,1
10053,8300,1
10056,8307,1
10058,8311,1
7693,8320,1
10066,8326,1
10072,8335,1
10084,8347,1
10093,8358,1
10098,8367,1
10099,8369,1
10105,8382,1
10106,8385,1
10108,8388,1
10112,8393,1
10123,8412,1
10129,8419,1
10131,8423,1
8663,8431,1
10143,8441,1
9906,8444,1
10145,8446,1
10147,8448,1
10149,8449,1
10153,8455,1
10156,8460,1
10147,8462,1
10129,8468,1
10164,8473,1
10129,8476,1
10167,8479,1
8663,8485,1
10176,8490,1
10178,8494,1
10179,8494,1
10184,8506,1
10186,8510,1
10189,8513,1
10191,8518,1
10194,8523,1
10129,8523,1
9729,8534,1
10198,8537,1
10207,8545,1
10211,8559,1
10213,8561,1
10224,8580,1
10230,8588,1
10232,8590,1
10234,8595,1
10236,8597,1
10239,8602,1
10241,8608,1
10246,8610,1
10252,8613,1
10255,8614,1
10241,8623,1
10263,8634,1
10264,8637,1
10273,8649,1
10281,8659,1
10283,8667,1
10286,8675,1
10294,8693,1
10297,8695,1
10300,8701,1
10306,8705,1
10308,8705,1
10309,8706,1
10313,8706,1
10314,8706,1
10316,8706,1
10330,8714,1
10336,8725,1
10341,8738,1
10342,8738,1
10347,8738,1
10350,8738,1
10352,8738,1
10355,8740,1
2276,8741,1
10357,8745,1
10360,8752,1
10367,8756,1
2421,8764,1
10377,8765,1
10379,8768,1
10390,8784,1
10394,8789,1
10398,8794,1
10403,8802,1
10407,8810,1
10411,8814,1
10294,8823,1
9024,8827,1
10360,8833,1
10432,8848,1
10437,8855,1
10438,8856,1
10441,8857,1
10442,8859,1
10446,8859,1
10448,8861,1
10453,8865,1
10456,8875,1
10458,8880,1
7832,8892,1
884,8900,1
1698,8900,1
8449,8900,1
8132,8901,1
8399,8901,1
8286,8901,1
8307,8901,1
10475,8915,1
10058,8915,1
9989,8927,1
10493,8934,1
10495,8936,1
10500,8949,1
10501,8951,1
10503,8953,1
10493,8957,1
10493,8958,1
10506,8960,1
934,8964,1
10515,8978,1
10516,8981,1
10523,8991,1
10524,8992,1
9728,8993,1
10316,8997,1
10527,8999,1
10530,9002,1
10534,9007,1
10551,9038,1
10553,9040,1
10554,9041,1
10560,9047,1
10563,9050,1
10563,9065,1
10571,9069,1
10563,9070,1
10574,9075,1
10577,9080,1
10578,9083,1
10584,9093,1
10604,9119,1
10605,9120,1
10611,9130,1
10612,9132,1
10615,9138,1
10621,9148,1
10622,9148,1
10626,9158,1
10629,9163,1
10632,9167,1
10635,9169,1
10640,9178,1
10641,9181,1
10642,9183,1
8796,9194,1
10651,9206,1
2499,9220,1
10666,9230,1
1053,9231,1
10669,9234,1
10673,9242,1
10674,9243,1
10680,9251,1
10283,9255,1
10692,9282,1
10695,9287,1
10696,9291,1
4308,9292,1
10712,9329,1
10714,9335,1
10720,9354,1
10722,9368,1
10723,9369,1
10720,9372,1
10725,9378,1
10728,9390,1
10729,9391,1
8159,9398,1
10733,9404,1
10736,9413,1
1437,9418,1
8040,9422,1
9538,9426,1
10749,9436,1
10750,9438,1
8040,9439,1
10751,9440,1
10757,9443,1
10762,9444,1
10769,9450,1
10017,9453,1
10772,9453,1
10778,9456,1
10780,9456,1
10782,9457,1
10784,9458,1
10795,9474,1
10800,9482,1
10801,9485,1
10803,9487,1
10818,9500,1
10725,9507,1
10836,9520,1
7869,9520,1
10838,9522,1
10839,9523,1
9266,9531,1
8110,9533,1
10849,9549,1
2151,9551,1
4209,9555,1
10854,9556,1
10855,9556,1
10856,9556,1
10857,9557,1
10836,9557,1
10859,9560,1
9065,9563,1
9613,9569,1
10872,9570,1
10873,9570,1
10877,9575,1
10889,9587,1
10891,9587,1
10506,9591,1
10899,9598,1
10900,9599,1
10901,9600,1
10906,9607,1
10909,9618,1
10910,9619,1
8509,9627,1
10915,9628,1
892,9633,1
10920,9640,1
10926,9650,1
10915,9651,1
10930,9658,1
10931,9659,1
10934,9660,1
10935,9661,1
10939,9669,1
10941,9671,1
10945,9676,1
10950,9680,1
10960,9697,1
3302,9704,1
10516,9707,1
10968,9707,1
10970,9711,1
10975,9718,1
10977,9719,1
10980,9723,1
10983,9726,1
9985,9732,1
10990,9736,1
10997,9744,1
11003,9755,1
9040,9759,1
2587,9760,1
11010,9765,1
11025,9788,1
11031,9798,1
11033,9798,1
11036,9800,1
9958,9802,1
11038,9803,1
11041,9804,1
11042,9805,1
11044,9807,1
11050,9811,1
11052,9815,1
10997,9826,1
11064,9835,1
11068,9840,1
11076,9851,1
11078,9852,1
11081,9853,1
11082,9853,1
9179,9854,1
11085,9859,1
11089,9863,1
11068,9875,1
11068,9876,1
11089,9877,1
11003,9879,1
11100,9882,1
7867,9882,1
11101,9882,1
8337,9882,1
11102,9883,1
11103,9883,1
11104,9883,1
11105,9885,1
11109,9891,1
10733,9904,1
10733,9905,1
11122,9908,1
11124,9911,1
11109,9912,1
11126,9914,1
11130,9919,1
11131,9919,1
11133,9919,1
11135,9921,1
11133,9921,1
11138,9923,1
11139,9925,1
11143,9927,1
11145,9931,1
10733,9936,1
11149,9941,1
11151,9941,1
11153,9941,1
11154,9941,1
10736,9951,1
11161,9952,1
11162,9952,1
11168,9957,1
3356,9959,1
11169,9960,1
11170,9960,1
11173,9965,1
11174,9968,1
11176,9969,1
11178,9973,1
11124,9975,1
11185,9981,1
11186,9988,1
11190,9991,1
11193,9998,1
11185,10001,1
11174,10002,1
11170,10006,1
8467,10015,1
11203,10023,1
8230,10029,1
11206,10029,1
3569,10029,1
1437,10029,1
2418,10029,1
11208,10030,1
11213,10036,1
9136,10039,1
10674,10043,1
11219,10048,1
11220,10049,1
11220,10051,1
11238,10080,1
9136,10081,1
4582,10084,1
11245,10087,1
11246,10087,1
11251,10093,1
11253,10095,1
11255,10095,1
11259,10101,1
11266,10110,1
11271,10114,1
11276,10124,1
2673,10125,1
11277,10126,1
11279,10128,1
11286,10131,1
11295,10151,1
9136,10152,1
11299,10158,1
11304,10163,1
11306,10166,1
11295,10173,1
11310,10175,1
11135,10177,1
11311,10178,1
11320,10186,1
9554,10193,1
11324,10193,1
11326,10195,1
11329,10202,1
10728,10223,1
706,10228,1
4522,10233,1
11353,10252,1
11373,10268,1
10072,10269,1
11375,10270,1
11380,10273,1
3750,10273,1
11384,10274,1
11386,10277,1
11266,10282,1
11393,10289,1
11412,10318,1
11413,10319,1
11425,10339,1
11426,10342,1
11427,10342,1
11433,10348,1
11434,10349,1
11435,10350,1
11440,10356,1
11185,10360,1
11449,10373,1
11451,10376,1
11454,10380,1
11457,10385,1
11458,10387,1
11463,10399,1
11466,10402,1
11476,10417,1
11477,10418,1
11478,10423,1
11479,10425,1
11151,10425,1
11486,10436,1
11488,10441,1
11490,10442,1
11038,10448,1
10207,10458,1
11454,10459,1
10236,10463,1
11508,10468,1
10342,10494,1
11534,10496,1
10453,10496,1
11539,10500,1
11540,10500,1
11541,10500,1
11543,10504,1
11545,10504,1
10294,10507,1
11549,10509,1
11553,10512,1
11555,10515,1
11557,10516,1
11569,10537,1
11577,10549,1
11578,10550,1
11580,10551,1
9139,10552,1
9490,10554,1
11585,10555,1
11380,10556,1
11591,10564,1
11597,10572,1
11601,10576,1
10500,10583,1
11609,10592,1
11612,10598,1
11613,10599,1
11625,10619,1
10934,10623,1
9154,10631,1
11636,10635,1
11591,10635,1
11639,10640,1
11642,10641,1
11644,10645,1
11649,10655,1
11655,10659,1
11664,10678,1
10297,10683,1
11667,10685,1
11668,10686,1
11673,10691,1
11675,10693,1
11676,10695,1
11678,10699,1
11686,10714,1
11690,10719,1
10780,10722,1
11696,10732,1
11696,10736,1
9833,10738,1
11543,10740,1
8293,10741,1
11639,10756,1
9989,10759,1
7915,10770,1
11135,10770,1
11723,10777,1
10859,10779,1
11729,10785,1
11735,10798,1
11541,10799,1
11667,10803,1
11745,10813,1
8325,10832,1
8393,10841,1
11763,10844,1
11773,10857,1
11774,10858,1
11591,10863,1
11591,10864,1
11375,10865,1
11787,10887,1
11790,10894,1
11791,10894,1
11793,10901,1
11255,10902,1
11796,10902,1
10877,10909,1
11801,10914,1
11809,10920,1
11811,10921,1
11814,10921,1
11815,10923,1
11816,10923,1
11819,10928,1
11820,10928,1
11822,10933,1
11823,10933,1
11827,10938,1
11135,10944,1
9553,10945,1
11835,10954,1
11667,10964,1
11841,10966,1
11844,10973,1
11846,10974,1
11851,10982,1
11856,10987,1
11867,11015,1
11867,11017,1
11873,11026,1
11874,11027,1
11876,11030,1
9144,11039,1
9506,11045,1
11884,11050,1
11889,11058,1
11889,11061,1
9649,11061,1
11894,11067,1
11904,11087,1
8897,11092,1
11917,11098,1
11918,11099,1
10560,11100,1
11920,11103,1
11922,11110,1
11923,11112,1
11925,11114,1
11930,11125,1
11169,11134,1
11936,11140,1
11939,11145,1
11942,11149,1
10527,11159,1
11955,11176,1
10273,11179,1
11970,11206,1
11920,11211,1
9670,11213,1
11193,11213,1
8573,11216,1
11976,11218,1
11977,11219,1
11980,11220,1
11982,11223,1
11176,11225,1
11985,11230,1
2380,11231,1
11986,11231,1
11873,11241,1
11996,11243,1
11997,11244,1
11939,11247,1
12003,11250,1
12007,11258,1
9815,11260,1
12008,11262,1
12009,11263,1
10527,11265,1
12011,11266,1
12012,11268,1
12015,11272,1
12016,11272,1
12024,11282,1
12027,11284,1
9081,11289,1
12034,11294,1
12036,11296,1
12038,11299,1
12043,11306,1
1874,11311,1
12047,11313,1
3139,11321,1
12051,11321,1
12054,11324,1
12058,11330,1
12061,11338,1
9958,11341,1
12063,11342,1
10977,11344,1
9654,11349,1
11169,11350,1
11874,11352,1
12067,11354,1
9515,11362,1
12076,11367,1
12078,11369,1
12080,11372,1
12081,11372,1
12007,11376,1
8579,11397,1
12098,11404,1
11380,11407,1
11476,11410,1
12113,11421,1
12120,11440,1
12122,11441,1
12124,11444,1
12125,11446,1
12129,11451,1
12134,11460,1
12139,11465,1
9654,11471,1
12143,11480,1
12146,11485,1
12150,11487,1
11686,11487,1
12154,11491,1
12155,11492,1
12078,11497,1
11220,11499,1
10527,11503,1
12164,11511,1
12015,11512,1
11138,11512,1
12165,11514,1
12170,11522,1
9985,11530,1
12176,11531,1
11846,11533,1
12182,11537,1
12184,11539,1
12200,11567,1
12206,11579,1
12210,11586,1
12211,11586,1
12213,11591,1
12036,11598,1
12220,11599,1
12221,11599,1
12222,11599,1
12226,11604,1
12227,11605,1
12228,11606,1
12233,11618,1
12238,11629,1
11904,11630,1
10153,11637,1
12245,11641,1
12246,11641,1
12248,11644,1
893,11649,1
10970,11660,1
12258,11667,1
12259,11668,1
12262,11672,1
12264,11676,1
12036,11694,1
12036,11695,1
12274,11696,1
10058,11697,1
4306,11706,1
12015,11708,1
12288,11724,1
12289,11727,1
12291,11731,1
12293,11736,1
12294,11737,1
11601,11758,1
12308,11764,1
12309,11765,1
11597,11776,1
12319,11780,1
12324,11788,1
12330,11798,1
12337,11813,1
12339,11822,1
12340,11823,1
12345,11831,1
12346,11832,1
9215,11837,1
11955,11880,1
12365,11881,1
12369,11885,1
12370,11887,1
12371,11889,1
12372,11890,1
12373,11891,1
12374,11891,1
12375,11892,1
10554,11905,1
12294,11908,1
12380,11908,1
12391,11923,1
12393,11926,1
12036,11934,1
12402,11935,1
11539,11936,1
12365,11938,1
12414,11953,1
12419,11960,1
12422,11967,1
12419,11977,1
12428,11985,1
12429,11990,1
12430,11996,1
12432,11998,1
12436,12005,1
10729,12006,1
11238,12006,1
12438,12006,1
12439,12006,1
8319,12006,1
12422,12012,1
12445,12014,1
12448,12020,1
12454,12031,1
8441,12032,1
12456,12036,1
12463,12041,1
7887,12041,1
12468,12045,1
12469,12047,1
12470,12048,1
12475,12051,1
4304,12058,1
10934,12061,1
12491,12081,1
10145,12082,1
12494,12087,1
12034,12088,1
12505,12105,1
4383,12107,1
12507,12107,1
12510,12108,1
12513,12117,1
12206,12118,1
12007,12120,1
10930,12123,1
12516,12124,1
10930,12125,1
12517,12126,1
11413,12130,1
12521,12135,1
12522,12137,1
12525,12138,1
12530,12144,1
12531,12145,1
12534,12148,1
10977,12157,1
12542,12163,1
12543,12165,1
11193,12171,1
12547,12173,1
12549,12180,1
12330,12191,1
12560,12196,1
12542,12197,1
12542,12198,1
12566,12212,1
12567,12212,1
12570,12217,1
12572,12224,1
12542,12229,1
11149,12231,1
12578,12235,1
12579,12236,1
12584,12243,1
12586,12249,1
12572,12252,1
9029,12264,1
12600,12283,1
12600,12284,1
8278,12284,1
7966,12284,1
11835,12290,1
12605,12292,1
12607,12295,1
12608,12296,1
12609,12298,1
9823,12299,1
12613,12307,1
9336,12310,1
8413,12330,1
11393,12336,1
12625,12339,1
12627,12339,1
12629,12341,1
10757,12341,1
12634,12345,1
12638,12356,1
11773,12356,1
12640,12359,1
12647,12368,1
12649,12380,1
12650,12381,1
2256,12387,1
12660,12403,1
12661,12407,1
12662,12408,1
12664,12410,1
12665,12412,1
12666,12418,1
12668,12425,1
12669,12427,1
12674,12437,1
12675,12438,1
12676,12439,1
12677,12441,1
3838,12443,1
10207,12445,1
12679,12447,1
12680,12448,1
12682,12449,1
12685,12455,1
12686,12456,1
12679,12464,1
12691,12472,1
326,12480,1
12693,12480,1
12695,12483,1
12165,12486,1
12697,12491,1
12698,12492,1
12698,12493,1
12704,12503,1
12706,12504,1
12547,12512,1
12718,12522,1
9979,12526,1
12721,12528,1
10017,12529,1
11609,12533,1
12729,12544,1
11823,12553,1
11823,12554,1
12733,12560,1
12735,12564,1
12740,12569,1
12340,12570,1
9731,12572,1
9063,12580,1
12743,12580,1
12749,12593,1
2612,12594,1
12750,12595,1
12751,12595,1
12740,12597,1
12698,12603,1
12765,12621,1
12766,12622,1
2073,12641,1
9979,12642,1
12783,12669,1
9833,12674,1
1742,12677,1
12787,12680,1
12790,12683,1
12791,12688,1
12792,12688,1
2905,12699,1
12797,12700,1
12798,12701,1
12740,12703,1
12801,12706,1
8523,12708,1
12813,12741,1
10066,12763,1
12824,12764,1
8531,12765,1
9388,12814,1
11673,12825,1
10640,12839,1
12844,12848,1
12846,12850,1
9721,12857,1
12849,12866,1
9144,12866,1
12853,12872,1
12854,12874,1
12372,12876,1
12855,12882,1
12856,12883,1
12787,12884,1
12858,12887,1
9992,12888,1
12859,12889,1
12860,12890,1
12861,12896,1
12863,12898,1
12864,12899,1
12024,12902,1
12146,12903,1
9367,12909,1
12870,12922,1
12878,12931,1
12881,12936,1
12883,12940,1
12885,12945,1
12860,12947,1
10007,12963,1
11178,12967,1
12899,12988,1
12900,12991,1
3188,13019,1
12910,13024,1
11557,13030,1
12915,13033,1
12542,13038,1
12921,13040,1
12925,13042,1
12926,13043,1
11918,13044,1
12933,13061,1
7895,13064,1
8230,13065,1
12600,13065,1
2986,13065,1
3566,13065,1
12938,13065,1
12939,13066,1
12940,13068,1
12941,13075,1
12942,13076,1
12946,13082,1
12949,13085,1
12950,13086,1
12950,13088,1
12954,13092,1
12955,13093,1
12959,13100,1
12962,13105,1
1680,13124,1
12970,13126,1
12976,13144,1
12977,13144,1
12979,13148,1
7666,13148,1
12981,13151,1
12983,13158,1
12984,13160,1
12985,13162,1
12991,13182,1
8132,13188,1
8339,13190,1
2722,13190,1
8204,13190,1
12996,13194,1
4475,13202,1
13002,13203,1
13018,13220,1
13021,13223,1
13025,13234,1
13028,13240,1
13032,13247,1
13036,13253,1
13038,13256,1
9323,13263,1
13046,13263,1
13051,13270,1
13054,13273,1
13055,13274,1
13056,13277,1
13062,13283,1
13063,13284,1
13066,13287,1
13073,13300,1
13075,13306,1
13092,13328,1
13095,13331,1
13096,13333,1
13104,13342,1
13106,13344,1
13114,13357,1
13116,13357,1
3753,13357,1
13117,13359,1
13129,13377,1
9721,13398,1
13138,13404,1
13139,13409,1
13142,13416,1
13146,13423,1
4475,13432,1
12456,13439,1
13161,13446,1
13170,13463,1
13176,13470,1
8209,13473,1
9643,13474,1
12098,13476,1
13179,13480,1
13181,13483,1
12665,13486,1
11820,13488,1
13191,13496,1
10857,13499,1
12791,13501,1
13198,13506,1
13202,13518,1
13206,13522,1
13207,13525,1
13211,13531,1
13146,13556,1
13226,13567,1
13229,13573,1
11044,13575,1
13235,13582,1
13117,13627,1
13255,13629,1
13261,13632,1
13262,13633,1
13267,13644,1
13268,13645,1
13274,13657,1
12938,13661,1
13275,13663,1
7869,13665,1
13276,13667,1
13279,13670,1
13280,13671,1
4304,13672,1
13283,13682,1
10750,13684,1
9958,13693,1
13290,13696,1
10723,13697,1
13307,13722,1
8310,13723,1
9721,13725,1
13309,13727,1
13312,13727,1
10286,13733,1
13321,13744,1
13330,13756,1
9323,13756,1
13055,13767,1
13338,13768,1
13339,13770,1
13340,13773,1
10446,13779,1
12081,13786,1
8939,13788,1
13356,13798,1
13360,13800,1
2756,13801,1
4497,13807,1
13366,13807,1
13367,13808,1
13370,13812,1
13374,13821,1
13374,13822,1
13376,13824,1
13377,13827,1
13378,13828,1
13379,13829,1
12456,13833,1
13382,13837,1
13146,13837,1
13384,13838,1
10651,13838,1
13388,13839,1
13390,13844,1
13395,13853,1
13407,13886,1
13412,13897,1
13420,13929,1
13425,13948,1
3741,13949,1
13431,13961,1
13434,13970,1
9248,13979,1
13442,13984,1
13443,13986,1
13444,13987,1
13449,13995,1
13451,14002,1
13453,14007,1
13459,14021,1
13459,14023,1
13469,14029,1
13470,14030,1
13471,14031,1
10574,14032,1
12860,14033,1
13473,14040,1
3363,14048,1
9287,14051,1
13481,14059,1
13388,14060,1
13459,14060,1
13470,14066,1
13487,14070,1
1056,14072,1
11976,14075,1
9549,14076,1
13492,14077,1
13492,14078,1
13493,14081,1
12454,14082,1
13494,14083,1
13496,14085,1
13497,14086,1
9287,14090,1
12954,14093,1
13506,14105,1
13507,14108,1
13509,14112,1
8641,14115,1
8641,14116,1
13516,14128,1
13442,14129,1
11434,14133,1
13517,14134,1
13518,14140,1
10011,14141,1
13519,14142,1
13434,14144,1
13521,14148,1
13522,14149,1
13528,14161,1
9549,14163,1
9549,14164,1
9549,14165,1
13442,14166,1
13530,14174,1
12155,14176,1
13530,14177,1
13533,14181,1
13539,14182,1
13533,14184,1
13546,14190,1
13549,14202,1
8897,14204,1
13549,14219,1
13561,14225,1
13562,14228,1
13571,14243,1
13572,14243,1
13573,14243,1
13574,14244,1
13578,14259,1
13583,14270,1
10854,14276,1
13587,14278,1
13588,14279,1
13589,14281,1
12939,14287,1
12854,14288,1
10674,14289,1
11025,14302,1
13597,14308,1
13598,14317,1
13602,14327,1
13607,14340,1
13614,14349,1
13616,14350,1
13617,14351,1
13626,14373,1
1281,14379,1
13028,14380,1
13614,14388,1
13571,14392,1
13637,14393,1
13639,14395,1
13641,14399,1
13646,14415,1
13649,14416,1
13650,14416,1
13651,14421,1
13614,14422,1
9328,14431,1
13607,14437,1
12051,14437,1
12567,14444,1
13661,14445,1
13614,14450,1
13671,14462,1
13672,14465,1
13382,14465,1
13674,14468,1
13678,14472,1
13682,14472,1
13685,14473,1
13678,14474,1
13687,14474,1
13692,14480,1
13695,14486,1
13697,14490,1
13698,14491,1
13699,14498,1
13702,14502,1
13705,14510,1
13708,14514,1
13714,14527,1
13717,14531,1
13321,14550,1
10945,14550,1
13728,14550,1
13733,14556,1
9855,14576,1
13738,14579,1
13744,14590,1
13748,14600,1
3310,14602,1
13750,14605,1
8286,14614,1
13753,14624,1
10615,14627,1
8229,14642,1
13764,14659,1
13772,14679,1
13774,14681,1
10241,14683,1
13775,14686,1
13777,14686,1
13785,14697,1
13774,14703,1
10241,14706,1
13792,14709,1
13772,14710,1
13794,14713,1
13795,14715,1
10524,14729,1
13801,14732,1
13808,14752,1
13809,14754,1
13811,14762,1
13812,14763,1
12319,14763,1
13813,14763,1
13815,14768,1
11326,14774,1
13816,14776,1
11673,14779,1
13817,14781,1
13819,14785,1
13820,14786,1
13823,14790,1
7988,14791,1
10934,14802,1
9676,14841,1
11801,14851,1
13842,14856,1
13843,14856,1
11543,14857,1
10729,14885,1
13854,14887,1
11980,14888,1
13859,14897,1
13862,14908,1
13863,14908,1
13865,14910,1
13330,14926,1
12176,14926,1
13875,14927,1
13877,14930,1
13880,14936,1
13881,14937,1
13882,14941,1
13883,14952,1
13888,14959,1
13890,14969,1
13892,14969,1
13894,14977,1
8406,14979,1
8582,14979,1
13900,14992,1
13902,14995,1
13367,14996,1
13903,14997,1
13908,15005,1
13142,15018,1
13915,15023,1
13916,15025,1
13917,15026,1
13930,15052,1
13817,15058,1
13936,15073,1
13938,15080,1
13939,15084,1
13649,15098,1
13950,15099,1
12222,15100,1
13953,15109,1
13954,15115,1
12129,15116,1
4213,15119,1
10651,15119,1
13956,15120,1
13968,15147,1
11440,15155,1
13038,15166,1
12222,15180,1
13982,15185,1
3980,15188,1
13984,15202,1
13986,15202,1
13988,15210,1
2497,15215,1
13992,15218,1
13982,15220,1
2497,15224,1
13996,15230,1
13997,15231,1
8370,15234,1
13999,15236,1
8413,15240,1
8413,15242,1
13056,15246,1
11131,15249,1
9223,15250,1
13056,15254,1
14009,15259,1
11068,15268,1
13954,15274,1
14022,15280,1
13996,15286,1
14025,15288,1
12419,15288,1
14027,15292,1
14030,15303,1
12510,15306,1
14033,15307,1
14030,15328,1
13493,15331,1
14043,15334,1
10398,15336,1
14045,15338,1
14048,15344,1
12664,15345,1
11569,15347,1
10849,15353,1
14056,15358,1
14057,15360,1
14060,15361,1
14030,15361,1
14064,15367,1
14065,15368,1
14066,15373,1
10935,15379,1
13092,15390,1
14073,15395,1
7779,15395,1
14079,15400,1
8405,15404,1
13366,15410,1
14084,15411,1
12113,15417,1
13801,15423,1
14088,15426,1
14091,15428,1
13915,15469,1
14101,15477,1
12899,15486,1
10523,15488,1
14107,15496,1
14111,15513,1
10394,15516,1
14115,15519,1
14079,15523,1
10906,15530,1
14118,15533,1
14122,15541,1
14123,15543,1
14124,15550,1
14127,15554,1
14128,15558,1
14132,15566,1
8925,15569,1
8888,15571,1
14142,15587,1
12289,15590,1
14147,15601,1
10795,15610,1
13106,15611,1
13106,15612,1
14155,15625,1
13106,15627,1
13106,15632,1
13366,15635,1
14159,15656,1
14167,15670,1
13338,15671,1
14172,15683,1
14174,15686,1
9996,15688,1
14176,15691,1
14178,15693,1
14182,15702,1
14183,15707,1
9795,15719,1
14176,15720,1
14176,15723,1
10239,15732,1
14174,15733,1
9432,15738,1
14183,15754,1
10379,15761,1
14198,15765,1
13367,15780,1
14204,15783,1
14210,15796,1
14214,15815,1
13496,15818,1
14183,15823,1
13774,15827,1
14220,15830,1
9917,15839,1
14225,15840,1
14228,15860,1
11161,15861,1
11082,15861,1
14239,15882,1
14248,15895,1
11811,15896,1
14250,15899,1
12139,15915,1
14258,15915,1
14263,15925,1
14266,15930,1
8395,15932,1
14268,15933,1
14269,15935,1
13646,15936,1
14272,15940,1
14278,15948,1
10578,15948,1
14281,15952,1
12856,15965,1
10016,15966,1
14288,15968,1
12629,15979,1
9237,15981,1
9648,15982,1
14296,15986,1
14297,15990,1
14304,16005,1
14307,16012,1
14309,16016,1
14313,16022,1
14316,16036,1
10407,16040,1
14321,16048,1
14323,16048,1
14324,16051,1
14328,16061,1
14329,16065,1
12900,16068,1
13533,16080,1
14335,16088,1
14338,16091,1
14340,16093,1
10524,16103,1
13519,16105,1
14348,16114,1
14351,16121,1
14352,16121,1
14355,16134,1
9602,16137,1
13571,16140,1
14360,16142,1
14361,16143,1
14363,16147,1
14366,16153,1
14352,16154,1
12697,16156,1
14368,16156,1
14371,16166,1
14373,16179,1
14374,16181,1
892,16190,1
9377,16191,1
14378,16197,1
14379,16197,1
14381,16203,1
14383,16208,1
14385,16217,1
11131,16225,1
14388,16229,1
14389,16231,1
14316,16231,1
14368,16235,1
14390,16238,1
4501,16251,1
14394,16261,1
14406,16295,1
14407,16297,1
14408,16298,1
11827,16300,1
11827,16301,1
14412,16306,1
14414,16312,1
10641,16320,1
14419,16322,1
9917,16327,1
14426,16332,1
13519,16338,1
14394,16345,1
14430,16346,1
14436,16354,1
14340,16358,1
14437,16360,1
12470,16362,1
10968,16367,1
14352,16371,1
14385,16371,1
14352,16374,1
14442,16376,1
10153,16388,1
14363,16391,1
14450,16399,1
14412,16401,1
14453,16410,1
14454,16413,1
12849,16413,1
10641,16425,1
13473,16426,1
10105,16427,1
14373,16428,1
11449,16433,1
11033,16458,1
14461,16458,1
11162,16464,1
3564,16466,1
11636,16471,1
14473,16477,1
14479,16487,1
14473,16501,1
14484,16506,1
14485,16507,1
14490,16511,1
14498,16521,1
14500,16525,1
2498,16532,1
14503,16545,1
11977,16546,1
14506,16554,1
13002,16563,1
14513,16574,1
14514,16575,1
14516,16584,1
14503,16587,1
11977,16592,1
9131,16593,1
14522,16614,1
14479,16621,1
14503,16626,1
14503,16627,1
14524,16629,1
14530,16640,1
13443,16650,1
10252,16659,1
14538,16678,1
14542,16686,1
11636,16688,1
14545,16693,1
14546,16696,1
14548,16701,1
14550,16709,1
14553,16716,1
14555,16722,1
14558,16729,1
11486,16739,1
14122,16745,1
10900,16751,1
14568,16754,1
